Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
826.193,389.304,540079,235936,20383,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,215553,0,0,0,0
826.239,389.404,540085,236644,20432,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,216212,0,0,0,0
826.286,389.503,540091,237352,20481,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,216871,0,0,0,0
826.332,389.602,540096,238060,20530,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,217530,0,0,0,0
826.378,389.699,540102,238768,20579,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,218189,0,0,0,0
826.424,389.797,540107,239476,20628,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,218848,0,0,0,0
826.469,389.894,540112,240184,20677,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,219507,0,0,0,0
826.514,389.99,540118,240892,20726,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,220166,0,0,0,0
826.559,390.086,540123,241600,20775,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,220825,0,0,0,0
825.857,388.594,540039,242529,21042,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,221487,0,0,0,0
825.904,388.692,540045,243237,21091,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,222146,0,0,0,0
825.95,388.789,540050,243945,21140,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,222805,0,0,0,0
825.996,388.887,540056,244653,21189,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,223464,0,0,0,0
826.042,388.984,540061,245361,21238,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,224123,0,0,0,0
826.087,389.081,540067,246069,21287,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,224782,0,0,0,0
826.132,389.176,540072,246777,21336,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,225441,0,0,0,0
826.177,389.271,540077,247485,21385,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,226100,0,0,0,0
826.222,389.366,540083,248193,21434,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,226759,0,0,0,0
826.266,389.461,540088,248901,21483,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,227418,0,0,0,0
826.31,389.555,540093,249609,21532,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,228077,0,0,0,0
826.354,389.648,540099,250317,21581,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,228736,0,0,0,0
826.398,389.742,540104,251025,21630,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,229395,0,0,0,0
826.441,389.834,540109,251733,21679,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,230054,0,0,0,0
826.484,389.926,540114,252441,21728,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,230713,0,0,0,0
826.527,390.018,540119,253149,21777,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,231372,0,0,0,0
825.857,388.594,540039,254078,22044,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,232034,0,0,0,0
825.902,388.687,540044,254786,22093,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,232693,0,0,0,0
825.946,388.78,540050,255494,22142,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,233352,0,0,0,0
825.99,388.874,540055,256202,22191,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,234011,0,0,0,0
826.033,388.966,540060,256910,22240,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,234670,0,0,0,0
826.077,389.059,540065,257618,22289,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,235329,0,0,0,0
826.12,389.15,540071,258326,22338,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,235988,0,0,0,0
826.163,389.241,540076,259034,22387,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,236647,0,0,0,0
826.205,389.332,540081,259742,22436,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,237306,0,0,0,0
826.248,389.422,540086,260450,22485,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,237965,0,0,0,0
826.29,389.513,540091,261158,22534,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,238624,0,0,0,0
826.332,389.602,540096,261866,22583,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,239283,0,0,0,0
826.374,389.691,540101,262574,22632,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,239942,0,0,0,0
826.416,389.78,540106,263282,22681,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,240601,0,0,0,0
826.457,389.868,540111,263990,22730,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,241260,0,0,0,0
826.498,389.956,540116,264698,22779,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,241919,0,0,0,0
825.857,388.594,540039,265627,23046,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,242581,0,0,0,0
825.9,388.683,540044,266335,23095,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,243240,0,0,0,0
825.942,388.772,540049,267043,23144,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,243899,0,0,0,0
825.984,388.862,540054,267751,23193,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,244558,0,0,0,0
826.026,388.95,540059,268459,23242,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,245217,0,0,0,0
826.067,389.039,540064,269167,23291,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,245876,0,0,0,0
826.109,389.126,540069,269875,23340,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,246535,0,0,0,0
826.15,389.213,540074,270583,23389,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,247194,0,0,0,0
826.191,389.3,540079,271291,23438,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,247853,0,0,0,0
826.231,389.387,540084,271999,23487,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,248512,0,0,0,0
826.272,389.474,540089,272707,23536,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,249171,0,0,0,0
826.312,389.559,540094,273415,23585,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,249830,0,0,0,0
826.352,389.645,540098,274123,23634,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,250489,0,0,0,0
826.392,389.73,540103,274831,23683,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,251148,0,0,0,0
826.432,389.814,540108,275539,23732,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,251807,0,0,0,0
826.471,389.899,540113,276247,23781,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,252466,0,0,0,0
825.857,388.594,540039,277176,24048,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,253128,0,0,0,0
825.898,388.68,540044,277884,24097,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,253787,0,0,0,0
825.938,388.765,540049,278592,24146,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,254446,0,0,0,0
825.979,388.851,540054,279300,24195,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,255105,0,0,0,0
826.019,388.935,540058,280008,24244,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,255764,0,0,0,0
826.059,389.02,540063,280716,24293,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,256423,0,0,0,0
826.098,389.104,540068,281424,24342,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,257082,0,0,0,0
826.138,389.188,540073,282132,24391,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,257741,0,0,0,0
826.177,389.271,540077,282840,24440,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,258400,0,0,0,0
826.216,389.355,540082,283548,24489,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,259059,0,0,0,0
826.255,389.438,540087,284256,24538,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,259718,0,0,0,0
826.294,389.52,540091,284964,24587,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,260377,0,0,0,0
826.332,389.602,540096,285672,24636,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,261036,0,0,0,0
826.371,389.684,540101,286380,24685,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,261695,0,0,0,0
826.409,389.765,540105,287088,24734,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,262354,0,0,0,0
826.447,389.847,540110,287796,24783,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,263013,0,0,0,0
825.857,388.594,540039,288725,25050,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,263675,0,0,0,0
825.896,388.676,540044,289433,25099,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,264334,0,0,0,0
825.935,388.758,540048,290141,25148,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,264993,0,0,0,0
825.974,388.841,540053,290849,25197,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,265652,0,0,0,0
826.012,388.922,540058,291557,25246,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,266311,0,0,0,0
826.051,389.004,540062,292265,25295,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,266970,0,0,0,0
826.089,389.084,540067,292973,25344,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,267629,0,0,0,0
826.127,389.165,540071,293681,25393,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,268288,0,0,0,0
826.164,389.245,540076,294389,25442,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,268947,0,0,0,0
826.202,389.325,540080,295097,25491,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,269606,0,0,0,0
826.239,389.405,540085,295805,25540,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,270265,0,0,0,0
826.277,389.484,540089,296513,25589,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,270924,0,0,0,0
826.314,389.563,540094,297221,25638,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,271583,0,0,0,0
826.351,389.642,540098,297929,25687,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,272242,0,0,0,0
826.387,389.72,540103,298637,25736,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,272901,0,0,0,0
826.424,389.798,540107,299345,25785,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,273560,0,0,0,0
825.857,388.594,540039,300274,26052,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,274222,0,0,0,0
825.895,388.673,540044,300982,26101,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,274881,0,0,0,0
825.932,388.752,540048,301690,26150,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,275540,0,0,0,0
825.969,388.831,540053,302398,26199,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,276199,0,0,0,0
826.006,388.909,540057,303106,26248,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,276858,0,0,0,0
826.043,388.988,540061,303814,26297,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,277517,0,0,0,0
826.08,389.066,540066,304522,26346,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,278176,0,0,0,0
826.117,389.143,540070,305230,26395,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,278835,0,0,0,0
826.153,389.22,540075,305938,26444,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,279494,0,0,0,0
826.189,389.298,540079,306646,26493,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,280153,0,0,0,0
826.225,389.374,540083,307354,26542,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,280812,0,0,0,0
826.261,389.45,540088,308062,26591,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,281471,0,0,0,0
826.297,389.527,540092,308770,26640,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,282130,0,0,0,0
826.332,389.603,540096,309478,26689,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,282789,0,0,0,0
826.368,389.678,540100,310186,26738,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,283448,0,0,0,0
826.403,389.753,540105,310894,26787,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,284107,0,0,0,0
825.857,388.594,540039,311823,27054,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,284769,0,0,0,0
825.893,388.67,540043,312531,27103,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,285428,0,0,0,0
825.929,388.746,540048,313239,27152,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,286087,0,0,0,0
825.965,388.822,540052,313947,27201,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,286746,0,0,0,0
826.001,388.898,540056,314655,27250,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,287405,0,0,0,0
826.036,388.974,540061,315363,27299,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,288064,0,0,0,0
826.072,389.048,540065,316071,27348,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,288723,0,0,0,0
826.107,389.123,540069,316779,27397,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,289382,0,0,0,0
826.142,389.197,540073,317487,27446,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,290041,0,0,0,0
826.177,389.272,540077,318195,27495,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,290700,0,0,0,0
826.212,389.346,540082,318903,27544,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,291359,0,0,0,0
826.246,389.419,540086,319611,27593,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,292018,0,0,0,0
826.281,389.493,540090,320319,27642,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,292677,0,0,0,0
826.315,389.566,540094,321027,27691,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,293336,0,0,0,0
826.349,389.639,540098,321735,27740,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,293995,0,0,0,0
826.383,389.712,540102,322443,27789,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,294654,0,0,0,0
825.857,388.594,540039,323372,28056,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,295316,0,0,0,0
825.892,388.667,540043,324080,28105,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,295975,0,0,0,0
825.927,388.741,540047,324788,28154,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,296634,0,0,0,0
825.961,388.814,540052,325496,28203,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,297293,0,0,0,0
825.996,388.887,540056,326204,28252,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,297952,0,0,0,0
826.03,388.96,540060,326912,28301,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,298611,0,0,0,0
826.064,389.032,540064,327620,28350,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,299270,0,0,0,0
826.098,389.104,540068,328328,28399,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,299929,0,0,0,0
826.132,389.176,540072,329036,28448,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,300588,0,0,0,0
826.166,389.248,540076,329744,28497,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,301247,0,0,0,0
826.199,389.32,540080,330452,28546,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,301906,0,0,0,0
826.233,389.391,540084,331160,28595,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,302565,0,0,0,0
826.266,389.462,540088,331868,28644,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,303224,0,0,0,0
826.299,389.532,540092,332576,28693,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,303883,0,0,0,0
826.332,389.603,540096,333284,28742,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,304542,0,0,0,0
826.365,389.673,540100,333992,28791,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,305201,0,0,0,0
825.857,388.594,540039,334921,29058,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,305863,0,0,0,0
825.891,388.665,540043,335629,29107,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,306522,0,0,0,0
825.924,388.735,540047,336337,29156,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,307181,0,0,0,0
825.958,388.807,540051,337045,29205,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,307840,0,0,0,0
825.991,388.877,540055,337753,29254,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,308499,0,0,0,0
826.024,388.948,540059,338461,29303,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,309158,0,0,0,0
826.057,389.018,540063,339169,29352,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,309817,0,0,0,0
826.09,389.087,540067,339877,29401,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,310476,0,0,0,0
826.123,389.157,540071,340585,29450,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,311135,0,0,0,0
826.155,389.226,540075,341293,29499,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,311794,0,0,0,0
826.188,389.295,540079,342001,29548,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,312453,0,0,0,0
826.22,389.364,540083,342709,29597,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,313112,0,0,0,0
826.252,389.433,540086,343417,29646,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,313771,0,0,0,0
826.284,389.501,540090,344125,29695,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,314430,0,0,0,0
826.316,389.569,540094,344833,29744,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,315089,0,0,0,0
826.348,389.637,540098,345541,29793,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,315748,0,0,0,0
825.857,388.594,540039,346470,30060,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,316410,0,0,0,0
825.89,388.662,540043,347178,30109,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,317069,0,0,0,0
825.922,388.731,540047,347886,30158,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,317728,0,0,0,0
825.954,388.8,540051,348594,30207,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,318387,0,0,0,0
825.987,388.868,540055,349302,30256,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,319046,0,0,0,0
826.019,388.936,540058,350010,30305,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,319705,0,0,0,0
826.051,389.004,540062,350718,30354,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,320364,0,0,0,0
826.082,389.071,540066,351426,30403,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,321023,0,0,0,0
