Iteration,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Stale Blocks,Size of Longest Fork,Mined Blocks in Main Blockchain,Honest Mining Income,Attacker Income,Attacker's Hash Rate,Time per Block,Fork Height,Fork Length,Block Interval,Time Interval
1,816.652,249.871,492673,734,40,1,158,3771.07,515966,0.159,0,1116738,1354600,383940,85374,96113,414750,308100,70238,279654129,1223051715,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,3.16202e-322,4.67764e-310,1.2732e-313,0,3.4989e-309
2,816.65,250.218,492673,734,40,1,119,5030.29,478147,0.133,0,1192788,1349530,289170,91692,102938,312375,232050,75308,304280756,853652310,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,4.67815e-310,3.16202e-322,7.95446e-322,0,4.67836e-310
3,816.651,249.866,492673,734,40,1,65,9151.86,528050,0.066,0,1298088,1342510,157950,100440,112388,170625,126750,82328,326861820,514936350,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,4.67836e-310,5.28335e-309,448750,0,448751
4,816.651,250.227,492673,734,40,1,58,10289,515402,0.054,0,1311738,1341600,140940,101574,113613,152250,113100,83238,331292357,448478295,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,2.122e-314,8.84826e-309,168865,0,168866
5,816.651,250.001,492673,734,40,1,30,19692.8,514348,0.029,0,1366338,1337960,72900,106110,118513,78750,58500,86878,345757756,231497310,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,3.18299e-313,8.10685e-309,223648,0,225563
6,816.651,250.006,492673,734,40,1,15,39728.6,396276,0.016,0,1395588,1336010,36450,108540,121138,39375,29250,88828,355245426,89182260,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,0,200509,8.29588e-317,0,3.16202e-322
7,816.65,250.279,492673,734,40,1,13,37399.8,429800,0.012,0,1399488,1335750,31590,108864,121488,34125,25350,89088,355602337,83828595,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,8.3022e-317,0,1.54198e-320,0,4.67836e-310
8,816.65,250.217,492673,734,40,1,12,49690,474300,0.012,0,1401438,1335620,29160,109026,121663,31500,23400,89218,355498233,85390155,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,4.67815e-310,4.67836e-310,3.21143e-322,0,4.67836e-310
9,816.65,250.254,492673,734,40,1,7,79750.5,583595,0.012,0,1411188,1334970,17010,109836,122538,18375,13650,89868,357105118,61286880,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,185716,193555,8.30144e-317,0,1.02766e-321
10,816.651,250.053,492673,734,40,1,5,119436,623801,0.009,0,1415088,1334710,12150,110160,122888,13125,9750,90128,358071453,46791855,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,4.24399e-314,9.68579e+236,-1.061e-314,0,1.13596e-28
11,816.651,250.142,492673,734,40,1,5,116803,456135,0.005,0,1415088,1334710,12150,110160,122888,13125,9750,90128,358909783,34216905,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,1.48549e-313,6.32404e-322,2.37152e-322,0,4.67764e-310
12,816.65,250.29,492673,734,40,1,5,90709.1,724774,0.005,0,1415088,1334710,12150,110160,122888,13125,9750,90128,357566590,54364800,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,5.58294e-322,4.67836e-310,4.67836e-310,0,1.14588e-312
13,816.651,250.285,492673,734,40,1,3,82440.8,355556,0.002,0,1418988,1334450,7290,110484,123238,7875,5850,90388,360123972,16004070,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,442041,442042,7.42782e-313,0,4.67836e-310
14,816.651,250.305,492673,734,40,1,3,198490,573979,0.002,0,1418988,1334450,7290,110484,123238,7875,5850,90388,359468703,25833105,0,0,0,0,0,0,0,0,0,0,6,80,15,0,0,0,196335,196335,1.92783e-310,0,3.16202e-322
15,639.33,0.477704,488383,937,243,1,259,2305.15,459156,0.3,8,1320150,1273660,19440,109674,118475,79320,41520,88010,338282600,343624650,0,0,0,0,0,0,0,0,0,0,8,486,15,0,0,56,7.42781e-313,4.67836e-310,1.74405e-321,1,4.67836e-310
0,808.592,563.967,522644,743,66,1,168,3571.28,556232,0.185,0,1111498,1372280,408240,79542,92648,441000,327600,66818,294399219,1401931125,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,1.3488e-321,4.67836e-310,4.67836e-310,0,9.22644e-311
1,808.592,564.006,522644,743,66,1,136,4407.74,540644,0.159,0,1173898,1368120,330480,84726,98248,357000,265200,70978,314321503,1103096865,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,-8.28905e-317,4.67836e-310,3.18299e-313,0,3.32776e-309
2,808.593,564.384,522644,743,66,1,129,4648.54,520660,0.133,0,1187548,1367210,313470,85860,99473,338625,251550,71888,320684597,1007650455,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,3.21143e-322,4.67836e-310,4.67836e-310,0,0
3,808.592,564.094,522644,743,66,1,57,10451.2,548519,0.066,0,1327948,1357850,138510,97524,112073,149625,111150,81248,356590587,469060605,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,3.18299e-313,1.58866e-308,484518,0,485476
4,808.593,564.491,522644,743,66,1,51,11518.8,523193,0.054,0,1339648,1357070,123930,98496,113123,133875,99450,82028,361173845,400311735,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,8.29575e-317,0,2.37646e-321,0,4.67836e-310
5,808.593,564.146,522644,743,66,1,28,20057.8,461059,0.029,0,1384498,1354080,68040,102222,117148,73500,54600,85018,374949115,193682685,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,2.122e-313,2.11215e-308,343916,0,343917
6,808.593,564.184,522644,743,66,1,25,22636.6,404337,0.016,0,1390348,1353690,60750,102708,117673,65625,48750,85408,377750620,151660110,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,4.67836e-310,8.38846e-309,475674,0,475675
7,808.593,564.61,522644,743,66,1,8,72854.9,611991,0.012,0,1423498,1351480,19440,105462,120648,21000,15600,87618,382964646,73449720,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,3.21143e-322,4.67836e-310,4.67836e-310,0,6.80904e-309
8,808.593,564.46,522644,743,66,1,11,51222.4,669862,0.012,0,1417648,1351870,26730,104976,120123,28875,21450,87228,380491823,110542065,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,2.33502e-313,4.67836e-310,5.38037e-321,0,4.67836e-310
9,808.593,564.453,522644,743,66,1,14,40965.8,424322,0.012,0,1411798,1352260,34020,104490,119598,36750,27300,86838,381919525,89126535,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,4.67836e-310,6.17416e-309,384748,0,384749
