Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
810,366.031,506985,570364,49264,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,521100,0,0,0,0
810.017,366.07,506987,571091,49316,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,521775,0,0,0,0
810.034,366.108,506989,571818,49368,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,522450,0,0,0,0
810.051,366.147,506990,572545,49420,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,523125,0,0,0,0
810.067,366.186,506992,573272,49472,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,523800,0,0,0,0
810.084,366.224,506994,573999,49524,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,524475,0,0,0,0
810.1,366.263,506996,574726,49576,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,525150,0,0,0,0
810.117,366.301,506998,575453,49628,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,525825,0,0,0,0
810.133,366.34,507000,576180,49680,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,526500,0,0,0,0
810.15,366.378,507001,576907,49732,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,527175,0,0,0,0
810.166,366.416,507003,577634,49784,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,527850,0,0,0,0
810.182,366.454,507005,578361,49836,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,528525,0,0,0,0
809.933,365.875,506977,579278,50078,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,529200,0,0,0,0
809.95,365.913,506979,580005,50130,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,529875,0,0,0,0
809.966,365.951,506981,580732,50182,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,530550,0,0,0,0
809.983,365.989,506983,581459,50234,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,531225,0,0,0,0
809.999,366.027,506985,582186,50286,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,531900,0,0,0,0
810.016,366.066,506986,582913,50338,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,532575,0,0,0,0
810.032,366.103,506988,583640,50390,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,533250,0,0,0,0
810.048,366.141,506990,584367,50442,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,533925,0,0,0,0
810.064,366.179,506992,585094,50494,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,534600,0,0,0,0
810.081,366.217,506994,585821,50546,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,535275,0,0,0,0
810.097,366.255,506996,586548,50598,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,535950,0,0,0,0
810.113,366.292,506997,587275,50650,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,536625,0,0,0,0
810.129,366.33,506999,588002,50702,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,537300,0,0,0,0
810.145,366.368,507001,588729,50754,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,537975,0,0,0,0
810.161,366.405,507003,589456,50806,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,538650,0,0,0,0
810.177,366.443,507005,590183,50858,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,539325,0,0,0,0
809.933,365.875,506977,591100,51100,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,540000,0,0,0,0
809.949,365.912,506979,591827,51152,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,540675,0,0,0,0
809.966,365.95,506981,592554,51204,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,541350,0,0,0,0
809.982,365.987,506983,593281,51256,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,542025,0,0,0,0
809.998,366.024,506985,594008,51308,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,542700,0,0,0,0
810.014,366.062,506986,594735,51360,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,543375,0,0,0,0
810.03,366.099,506988,595462,51412,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,544050,0,0,0,0
810.046,366.136,506990,596189,51464,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,544725,0,0,0,0
810.062,366.173,506992,596916,51516,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,545400,0,0,0,0
810.078,366.21,506993,597643,51568,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,546075,0,0,0,0
810.094,366.248,506995,598370,51620,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,546750,0,0,0,0
810.109,366.284,506997,599097,51672,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,547425,0,0,0,0
810.125,366.321,506999,599824,51724,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,548100,0,0,0,0
810.141,366.358,507001,600551,51776,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,548775,0,0,0,0
810.157,366.395,507002,601278,51828,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,549450,0,0,0,0
810.172,366.432,507004,602005,51880,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,550125,0,0,0,0
809.933,365.875,506977,602922,52122,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,550800,0,0,0,0
809.949,365.912,506979,603649,52174,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,551475,0,0,0,0
809.965,365.948,506981,604376,52226,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,552150,0,0,0,0
809.981,365.985,506983,605103,52278,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,552825,0,0,0,0
809.997,366.021,506984,605830,52330,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,553500,0,0,0,0
810.012,366.058,506986,606557,52382,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,554175,0,0,0,0
810.028,366.095,506988,607284,52434,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,554850,0,0,0,0
810.044,366.131,506990,608011,52486,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,555525,0,0,0,0
810.059,366.168,506991,608738,52538,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,556200,0,0,0,0
810.075,366.204,506993,609465,52590,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,556875,0,0,0,0
810.091,366.24,506995,610192,52642,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,557550,0,0,0,0
810.106,366.276,506997,610919,52694,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,558225,0,0,0,0
810.122,366.313,506998,611646,52746,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,558900,0,0,0,0
810.137,366.349,507000,612373,52798,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,559575,0,0,0,0
810.152,366.385,507002,613100,52850,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,560250,0,0,0,0
810.168,366.421,507004,613827,52902,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,560925,0,0,0,0
809.933,365.875,506977,614744,53144,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,561600,0,0,0,0
809.949,365.911,506979,615471,53196,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,562275,0,0,0,0
809.964,365.947,506981,616198,53248,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,562950,0,0,0,0
809.98,365.983,506982,616925,53300,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,563625,0,0,0,0
809.995,366.019,506984,617652,53352,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,564300,0,0,0,0
810.011,366.055,506986,618379,53404,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,564975,0,0,0,0
810.026,366.09,506988,619106,53456,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,565650,0,0,0,0
810.042,366.126,506989,619833,53508,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,566325,0,0,0,0
810.057,366.162,506991,620560,53560,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,567000,0,0,0,0
810.072,366.198,506993,621287,53612,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,567675,0,0,0,0
810.088,366.233,506995,622014,53664,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,568350,0,0,0,0
810.103,366.269,506996,622741,53716,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,569025,0,0,0,0
810.118,366.304,506998,623468,53768,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,569700,0,0,0,0
810.133,366.34,507000,624195,53820,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,570375,0,0,0,0
810.148,366.375,507001,624922,53872,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,571050,0,0,0,0
810.163,366.411,507003,625649,53924,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,571725,0,0,0,0
809.933,365.875,506977,626566,54166,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,572400,0,0,0,0
809.948,365.91,506979,627293,54218,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,573075,0,0,0,0
809.964,365.945,506981,628020,54270,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,573750,0,0,0,0
809.979,365.981,506982,628747,54322,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,574425,0,0,0,0
809.994,366.016,506984,629474,54374,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,575100,0,0,0,0
810.009,366.051,506986,630201,54426,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,575775,0,0,0,0
810.024,366.086,506987,630928,54478,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,576450,0,0,0,0
810.04,366.121,506989,631655,54530,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,577125,0,0,0,0
810.055,366.157,506991,632382,54582,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,577800,0,0,0,0
810.07,366.192,506993,633109,54634,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,578475,0,0,0,0
810.085,366.227,506994,633836,54686,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,579150,0,0,0,0
810.1,366.261,506996,634563,54738,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,579825,0,0,0,0
810.115,366.296,506998,635290,54790,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,580500,0,0,0,0
810.129,366.331,506999,636017,54842,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,581175,0,0,0,0
810.144,366.366,507001,636744,54894,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,581850,0,0,0,0
810.159,366.401,507003,637471,54946,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,582525,0,0,0,0
809.933,365.875,506977,638388,55188,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,583200,0,0,0,0
809.948,365.91,506979,639115,55240,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,583875,0,0,0,0
809.963,365.944,506981,639842,55292,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,584550,0,0,0,0
809.978,365.979,506982,640569,55344,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,585225,0,0,0,0
809.993,366.013,506984,641296,55396,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,585900,0,0,0,0
810.008,366.048,506986,642023,55448,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,586575,0,0,0,0
810.023,366.082,506987,642750,55500,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,587250,0,0,0,0
810.038,366.117,506989,643477,55552,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,587925,0,0,0,0
810.052,366.151,506991,644204,55604,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,588600,0,0,0,0
810.067,366.186,506992,644931,55656,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,589275,0,0,0,0
810.082,366.22,506994,645658,55708,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,589950,0,0,0,0
810.097,366.254,506996,646385,55760,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,590625,0,0,0,0
810.111,366.289,506997,647112,55812,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,591300,0,0,0,0
810.126,366.323,506999,647839,55864,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,591975,0,0,0,0
810.14,366.357,507000,648566,55916,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,592650,0,0,0,0
810.155,366.391,507002,649293,55968,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,593325,0,0,0,0
809.933,365.875,506977,650210,56210,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,594000,0,0,0,0
809.948,365.909,506979,650937,56262,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,594675,0,0,0,0
809.963,365.943,506981,651664,56314,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,595350,0,0,0,0
809.977,365.977,506982,652391,56366,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,596025,0,0,0,0
809.992,366.011,506984,653118,56418,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,596700,0,0,0,0
810.007,366.045,506985,653845,56470,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,597375,0,0,0,0
810.021,366.079,506987,654572,56522,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,598050,0,0,0,0
810.036,366.112,506989,655299,56574,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,598725,0,0,0,0
810.05,366.146,506990,656026,56626,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,599400,0,0,0,0
810.065,366.18,506992,656753,56678,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,600075,0,0,0,0
810.079,366.214,506994,657480,56730,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,600750,0,0,0,0
810.094,366.248,506995,658207,56782,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,601425,0,0,0,0
810.108,366.281,506997,658934,56834,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,602100,0,0,0,0
810.122,366.315,506998,659661,56886,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,602775,0,0,0,0
810.137,366.348,507000,660388,56938,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,603450,0,0,0,0
810.151,366.382,507002,661115,56990,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,604125,0,0,0,0
809.933,365.875,506977,662032,57232,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,604800,0,0,0,0
809.948,365.908,506979,662759,57284,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,605475,0,0,0,0
809.962,365.942,506981,663486,57336,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,606150,0,0,0,0
809.977,365.975,506982,664213,57388,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,606825,0,0,0,0
809.991,366.008,506984,664940,57440,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,607500,0,0,0,0
810.005,366.042,506985,665667,57492,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,608175,0,0,0,0
810.02,366.075,506987,666394,57544,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,608850,0,0,0,0
810.034,366.108,506989,667121,57596,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,609525,0,0,0,0
810.048,366.142,506990,667848,57648,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,610200,0,0,0,0
810.062,366.175,506992,668575,57700,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,610875,0,0,0,0
810.077,366.208,506993,669302,57752,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,611550,0,0,0,0
810.091,366.241,506995,670029,57804,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,612225,0,0,0,0
810.105,366.274,506996,670756,57856,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,612900,0,0,0,0
810.119,366.307,506998,671483,57908,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,613575,0,0,0,0
810.133,366.34,507000,672210,57960,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,614250,0,0,0,0
810.147,366.373,507001,672937,58012,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,614925,0,0,0,0
809.933,365.875,506977,673854,58254,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,615600,0,0,0,0
809.947,365.908,506979,674581,58306,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,616275,0,0,0,0
809.962,365.94,506980,675308,58358,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,616950,0,0,0,0
809.976,365.973,506982,676035,58410,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,617625,0,0,0,0
809.99,366.006,506984,676762,58462,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,618300,0,0,0,0
810.004,366.039,506985,677489,58514,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,618975,0,0,0,0
810.018,366.072,506987,678216,58566,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,619650,0,0,0,0
810.032,366.104,506988,678943,58618,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,620325,0,0,0,0
810.046,366.137,506990,679670,58670,1.26038e+06,1.33125e+06,185591,94223.2,107292,200484,148931,78059.2,3.29388e+08,5.97139e+08,8,104,621000,0,0,0,0
810.06,366.17,506991,680397,58722,1.27497e+06,1.33028e+06,167400,95436,108602,180833,134333,79032.4,3.33456e+08,5.36115e+08,8,104,621675,0,0,0,0
810.074,366.202,506993,681124,58774,1.28646e+06,1.32951e+06,153090,96390,109633,165375,122850,79798,3.36338e+08,4.92885e+08,8,104,622350,0,0,0,0
810.088,366.235,506995,681851,58826,1.29656e+06,1.32884e+06,140498,97229.5,110540,151773,112745,80471.6,3.39066e+08,4.51966e+08,8,104,623025,0,0,0,0
810.102,366.267,506996,682578,58878,1.30531e+06,1.32825e+06,129600,97956,111325,140000,104000,81054.7,3.41425e+08,4.16575e+08,8,104,623700,0,0,0,0
810.116,366.3,506998,683305,58930,1.31286e+06,1.32775e+06,120192,98583.2,112002,129837,96450,81558,3.43487e+08,3.85651e+08,8,104,624375,0,0,0,0
810.13,366.332,506999,684032,58982,1.31961e+06,1.3273e+06,111780,99144,112608,120750,89700,82008,3.45252e+08,3.59171e+08,8,104,625050,0,0,0,0
810.144,366.364,507001,684759,59034,1.3252e+06,1.32693e+06,104814,99608.4,113110,113225,84110,82380.7,3.46729e+08,3.37016e+08,8,104,625725,0,0,0,0
809.933,365.875,506977,685676,59276,1.32123e+06,1.32123e+06,99933.8,99933.8,113117,113117,82488.8,82488.8,3.46122e+08,3.46122e+08,8,127.75,626400,0,0,0,0
809.947,365.907,506979,686403,59328,1.07976e+06,1.34329e+06,410670,79218,91083,443625,329550,66018,2.76059e+08,1.39707e+09,8,104,627075,0,0,0,0
809.961,365.939,506980,687130,59380,1.08951e+06,1.34264e+06,398520,80028,91958,430500,319800,66668,2.83474e+08,1.28584e+09,8,104,627750,0,0,0,0
809.975,365.972,506982,687857,59432,1.12266e+06,1.34043e+06,357210,82782,94933,385875,286650,68878,2.91289e+08,1.16862e+09,8,104,628425,0,0,0,0
809.989,366.004,506984,688584,59484,1.16263e+06,1.33776e+06,307395,86103,98520.5,332062,246675,71543,3.03029e+08,9.92511e+08,8,104,629100,0,0,0,0
810.003,366.036,506985,689311,59536,1.19286e+06,1.33575e+06,269730,88614,101233,291375,216450,73558,3.10815e+08,8.75733e+08,8,104,629775,0,0,0,0
810.017,366.068,506987,690038,59588,1.22178e+06,1.33382e+06,233685,91017,103829,252438,187525,75486.3,3.19121e+08,7.5113e+08,8,104,630450,0,0,0,0
810.03,366.1,506988,690765,59640,1.24356e+06,1.33237e+06,206550,92826,105783,223125,165750,76938,3.24806e+08,6.65864e+08,8,104,631125,0,0,0,0
