Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
432.833,0.721523,653156,12320,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,12320,0,0,0,0
432.833,0.721523,653156,12496,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,12496,0,0,0,0
432.833,0.721523,653156,12672,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,12672,0,0,0,0
432.833,0.721523,653156,12848,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,12848,0,0,0,0
432.833,0.721523,653156,13024,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,13024,0,0,0,0
432.833,0.721523,653156,13200,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,0
432.833,0.721523,653156,13376,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,13376,0,0,0,0
432.833,0.721523,653156,13552,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,13552,0,0,0,0
432.833,0.721523,653156,13728,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,13728,0,0,0,0
432.833,0.721523,653156,13904,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,13904,0,0,0,0
432.833,0.721523,653156,14080,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,14080,0,0,0,0
432.833,0.721523,653156,14256,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,14256,0,0,0,0
432.833,0.721523,653156,14432,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,14432,0,0,0,0
432.833,0.721523,653156,14608,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,14608,0,0,0,0
432.833,0.721523,653156,14784,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,14784,0,0,0,0
432.833,0.721523,653156,14960,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,14960,0,0,0,0
