Node ID,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,Miner,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Connections,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Is Attacker,Time Interval
12,809.408,356.255,514838,741,55,1,8,72900.4,565844,0.005,0,1421760,1347840,19440,108864,122460,21000,15600,89520,376514051,67912050,0,0,0,0,0,0,0,0,0,0,8,109,15,0,0,0,1,1,1,0,1
13,809.407,356.095,514838,741,55,1,2,260176,470996,0.002,0,1433460,1347060,4860,109836,123510,5250,3900,90300,380099349,14132580,0,0,0,0,0,0,0,0,0,0,8,109,15,0,0,0,1,1,1,0,1
14,809.407,356.272,514838,741,55,1,0,0,4.68265e-310,0.002,0,1437360,1346800,0,110160,123860,0,0,90560,381041521,0,0,0,0,0,0,0,0,0,0,0,8,109,15,0,0,0,1,1,1,0,1
15,627,0.485468,504664,957,270,1,285,2103.69,476565,0.3,9,1308450,1271170,21870,108702,117425,96525,49950,87230,347203156,507575475,0,0,0,0,0,0,0,0,0,0,8,539,15,0,0,69,1,1,1,1,1
0,826.018,290.582,538491,727,36,1,184,3255.73,516958,0.185,0,1052388,1345240,447120,80028,90338,483000,358800,65948,295868451,1427051580,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,2.37152e-322,4.68265e-310,0,0,4.68331e-310
1,826.018,290.607,538491,727,36,1,160,3726.83,554952,0.159,0,1099188,1342120,388800,83916,94538,420000,312000,69068,302198558,1332099975,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,4.11301e-308,4.68331e-310,2.95927e-309,0,4.10778e-308
2,826.016,291.006,538491,727,36,1,125,4744.59,580811,0.133,0,1167438,1337570,303750,89586,100663,328125,243750,73618,318392566,1089189855,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,0,0,4.68331e-310
3,826.018,290.62,538491,727,36,1,53,11201.3,583157,0.066,0,1307838,1328210,128790,101250,113263,139125,103350,82978,360093120,463681545,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,2.07201e-136,0,0,0,0
4,826.016,290.952,538491,727,36,1,48,12015.3,570393,0.054,0,1317588,1327560,116640,102060,114138,126000,93600,83628,363622032,410747865,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,495633,495635,7.42781e-313,0,1.73911e-321
5,826.017,290.788,538491,727,36,1,35,17023,507805,0.029,0,1342938,1325870,85050,104166,116413,91875,68250,85318,373228885,266645070,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,7.16395e-322,4.68331e-310,6.9389e-310,0,0
6,826.017,290.747,538491,727,36,1,10,53892.8,545692,0.016,0,1391688,1322620,24300,108216,120788,26250,19500,88568,385547403,81867300,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,4.68324e-310,0,4.79244e-322,0,4.68331e-310
7,826.016,290.971,538491,727,36,1,13,44421,453110,0.012,0,1385838,1323010,31590,107730,120263,34125,25350,88178,385113626,88373955,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,4.68331e-310,1.2569e-320,3.95253e-322,0,4.68265e-310
8,826.017,290.981,538491,727,36,1,12,47877.1,346691,0.012,0,1387788,1322880,29160,107892,120438,31500,23400,88308,386843847,62420640,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,4.68331e-310,3.16202e-322,1.58101e-322,0,4.68265e-310
9,826.016,291.005,538491,727,36,1,11,40711.7,612488,0.012,0,1389738,1322750,26730,108054,120613,28875,21450,88438,384266868,101075325,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,4.68331e-310,2.9644e-309,0,4.11302e-308
10,826.017,290.781,538491,727,36,1,5,95039.5,671393,0.009,0,1401438,1321970,12150,109026,121663,13125,9750,89218,387647808,50361225,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,4.68331e-310,4.68331e-310,4.68331e-310,0,0
11,826.016,290.996,538491,727,36,1,5,119938,509523,0.005,0,1401438,1321970,12150,109026,121663,13125,9750,89218,388457159,38220960,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,0,0,2.122e-312,0,4.68331e-310
12,826.016,291.085,538491,727,36,1,6,99910.7,579175,0.005,0,1399488,1322100,14580,108864,121488,15750,11700,89088,387529635,52133820,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,8.98355e-67,1.12315e+219,5.81236e+180,0,2.8982e-57
13,826.016,291.013,538491,727,36,1,1,383064,381137,0.002,0,1409238,1321450,2430,109674,122363,2625,1950,89738,390623996,5718405,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,4.68331e-310,4.68331e-310,4.68331e-310,0,4.68331e-310
14,826.016,291.091,538491,727,36,1,2,276820,493639,0.002,0,1407288,1321580,4860,109512,122188,5250,3900,89608,390017765,14811870,0,0,0,0,0,0,0,0,0,0,6,72,15,0,0,0,4.68331e-310,4.68331e-310,4.94066e-324,0,1.07509e-320
15,629.009,0.504966,523430,954,262,1,283,2119.14,470491,0.3,8,1306500,1260920,19440,108540,117250,79320,41520,87100,365626626,380678955,0,0,0,0,0,0,0,0,0,0,7,524,15,0,0,56,4.68331e-310,1.22528e-320,2.37152e-322,1,4.68265e-310
0,820.735,315.945,520668,732,51,1,183,3278.45,503039,0.185,0,1062960,1354210,444690,79056,90260,480375,356850,65600,288596489,1381088280,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,4.68331e-310,1.14588e-312,4.24399e-314,0,2.66795e-322
1,820.735,315.981,520668,732,51,1,141,4225.86,503947,0.159,0,1144860,1348750,342630,85860,97610,370125,274950,71060,309599782,1066038885,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,8.30397e-317,0,5.69658e-321,0,4.68331e-310
2,820.736,316.365,520668,732,51,1,106,5645.6,571692,0.133,0,1213110,1344200,257580,91530,103735,278250,206700,75610,320060139,909133530,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,8.74496e-322,4.68331e-310,4.68331e-310,0,1.73477e-308
3,820.735,316.047,520668,732,51,1,76,7797.34,529500,0.066,0,1271610,1340300,184680,96390,108985,199500,148200,79510,340420171,603733050,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,4.68331e-310,9.94857e-97,3.19429e-317,0,0
4,820.736,316.405,520668,732,51,1,56,10269.3,511606,0.054,0,1310610,1337700,136080,99630,112485,147000,109200,82110,352014086,429824325,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,7.42781e-313,4.68331e-310,3.21143e-322,0,4.68331e-310
5,820.736,316.223,520668,732,51,1,17,33800.6,648608,0.029,0,1386660,1332630,41310,105948,119310,44625,33150,87180,369641172,165418035,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,3.95747e-321,4.68331e-310,4.68331e-310,0,1.58101e-322
6,820.736,316.145,520668,732,51,1,14,41910.5,405102,0.016,0,1392510,1332240,34020,106434,119835,36750,27300,87570,374996347,85090410,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,0,9.54899e-313,2.95973e-309,0,6.80709e-145
7,820.736,316.356,520668,732,51,1,12,45709.2,821697,0.012,0,1396410,1331980,29160,106758,120185,31500,23400,87830,370807600,147921615,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,8.29954e-317,3.24107e-321,3.16202e-322,0,4.68265e-310
8,820.736,316.522,520668,732,51,1,14,37732.7,626888,0.012,0,1392510,1332240,34020,106434,119835,36750,27300,87570,371891348,131665395,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,8.2893e-317,0,3.21143e-322,0,4.68331e-310
9,820.736,316.382,520668,732,51,1,15,37832.1,441254,0.012,0,1390560,1332370,36450,106272,119660,39375,29250,87440,374048884,99302355,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,1.63042e-322,4.68331e-310,4.68331e-310,0,1.02766e-321
10,820.736,316.164,520668,732,51,1,13,35149,575629,0.009,0,1394460,1332110,31590,106596,120010,34125,25350,87700,373184691,112265250,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,535352,535353,7.42781e-313,0,3.55727e-321
11,820.736,316.403,520668,732,51,1,11,53867,564266,0.005,0,1398360,1331850,26730,106920,120360,28875,21450,87960,374461129,93118680,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,4.68325e-310,1.18576e-321,3.16202e-322,0,4.68265e-310
12,820.736,316.417,520668,732,51,1,3,125380,151224,0.005,0,1413960,1330810,7290,108216,121760,7875,5850,89000,380215100,6809115,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,9.54898e-313,2.89037e-309,3.15064e-317,0,9.54898e-313
13,820.736,316.566,520668,732,51,1,0,0,4.68265e-310,0.002,0,1419810,1330420,0,108702,122285,0,0,89390,380669041,0,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,2.96175e-309,0,9.76118e-313,0,2.96286e-309
14,820.736,316.555,520668,732,51,1,0,0,238348,0.002,0,1419810,1330420,0,108702,122285,0,0,89390,380669041,0,0,0,0,0,0,0,0,0,0,0,6,102,15,0,0,0,596293,596294,8.2912e-317,0,9.88131e-321
15,637.092,0.468329,510459,943,262,1,281,2130,470231,0.3,10,1288950,1254920,24300,107082,115675,99150,51900,85930,348760595,478626690,0,0,0,0,0,0,0,0,0,0,8,523,15,0,0,70,2.122e-314,7.11455e-322,3.16202e-322,1,4.68265e-310
0,772.457,477.672,528680,776,72,1,182,3279.73,543208,0.185,0,1148172,1434160,442260,81972,95597,477750,354900,68912,310908982,1483203075,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,4.68331e-310,4.68331e-310,0,0,4.68331e-310
1,772.457,477.721,528680,776,72,1,160,3741.59,575256,0.159,0,1191072,1431300,388800,85536,99447,420000,312000,71772,317733902,1380829275,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,1.4822e-314,4.68331e-310,3.95253e-323,0,4.68331e-310
2,772.458,478.079,528680,776,72,1,125,4782.18,551978,0.133,0,1259322,1426750,303750,91206,105572,328125,243750,76322,340780720,1035127005,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,2.17073e-319,4.68331e-310,4.68331e-310,0,0
3,772.457,477.806,528680,776,72,1,67,8718.65,494078,0.066,0,1372422,1419210,162810,100602,115722,175875,130650,83862,376679900,496639305,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,4.68331e-310,4.68331e-310,0,0,4.68331e-310
4,772.459,478.39,528680,776,72,1,42,14197.3,510018,0.054,0,1421172,1415960,102060,104652,120097,110250,81900,87112,388364643,321368160,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,1.4822e-314,4.68331e-310,3.95253e-323,0,4.68331e-310
5,772.458,477.965,528680,776,72,1,30,19709.6,501297,0.029,0,1444572,1414400,72900,106596,122197,78750,58500,88672,394747584,225624045,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,0,4.68331e-310,1.9812e-321,0,4.68331e-310
6,772.458,477.922,528680,776,72,1,12,49437,496935,0.016,0,1479672,1412060,29160,109512,125347,31500,23400,91012,403824884,89464545,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,2.37152e-322,4.68265e-310,0,0,4.68331e-310
7,772.458,478.276,528680,776,72,1,14,35201.1,703479,0.012,0,1475772,1412320,34020,109188,124997,36750,27300,90752,399939224,147749445,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,1.58101e-322,4.68265e-310,4.68331e-310,0,4.68331e-310
8,772.458,478.196,528680,776,72,1,11,53198.3,378684,0.012,0,1481622,1411930,26730,109674,125522,28875,21450,91142,405622674,62497695,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,0,0,4.68331e-310,0,4.68331e-310
9,772.458,478.441,528680,776,72,1,10,57808.4,701125,0.012,0,1483572,1411800,24300,109836,125697,26250,19500,91272,402777033,105182310,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,9.88131e-316,2.96439e-314,1.4822e-314,0,4.68331e-310
10,772.458,477.952,528680,776,72,1,7,84801.8,425277,0.009,0,1489422,1411410,17010,110322,126222,18375,13650,91662,406811617,44663550,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,4.68331e-310,0,4.68324e-310,0,4.68331e-310
11,772.458,478.36,528680,776,72,1,7,85468.1,623380,0.005,0,1489422,1411410,17010,110322,126222,18375,13650,91662,405424896,65464365,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,0,0,1.11303e-319,0,0
12,772.459,478.274,528680,776,72,1,3,179975,754460,0.005,0,1497222,1410890,7290,110970,126922,7875,5850,92182,407525538,33954735,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,1.2732e-313,1.2732e-313,7.17383e-315,0,4.68331e-310
13,772.458,478.241,528680,776,72,1,2,273627,534788,0.002,0,1499172,1410760,4860,111132,127097,5250,3900,92312,408719430,16046355,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,1.11165e-321,4.68331e-310,6.9389e-310,0,0
14,772.458,478.192,528680,776,72,1,3,114544,480534,0.002,0,1497222,1410890,7290,110970,126922,7875,5850,92182,408347316,21628065,0,0,0,0,0,0,0,0,0,0,11,144,15,0,0,0,7.4187e-314,4.68331e-310,1.20997e-320,0,6.9389e-310
15,617.999,0.459523,514696,970,265,1,294,2036.81,441480,0.3,13,1316250,1300830,31590,109350,118125,139830,72330,87750,368629462,617395875,0,0,0,0,0,0,0,0,0,0,11,530,15,0,0,100,0,4.68331e-310,4.68331e-310,1,0
0,825.62,175.025,528135,726,28,1,195,3069.61,522270,0.185,0,1030586,1344850,473850,80838,89836,511875,380250,65986,281100185,1527903495,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,4.68331e-310,4.68331e-310,4.68331e-310,0,8.29132e-317
1,825.621,175.033,528135,726,28,1,177,3373.23,536004,0.159,0,1065686,1342510,430110,83754,92986,464625,345150,68326,288071794,1423329360,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,100,3.16202e-322,3.16202e-322,0,4.68265e-310
2,825.622,175.428,528135,726,28,1,121,4846.8,519772,0.133,0,1174886,1335230,294030,92826,102786,317625,235950,75606,320057083,943550025,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,100,4.68331e-310,2.85076e-321,0,4.68331e-310
3,825.621,175.052,528135,726,28,1,57,10473.3,577054,0.066,0,1299686,1326910,138510,103194,113986,149625,111150,83926,350063226,493457880,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,100,4.68331e-310,1.26975e-321,0,4.68331e-310
4,825.623,175.495,528135,726,28,1,49,11894.7,509106,0.054,0,1315286,1325870,119070,104490,115386,128625,95550,84966,358009810,374259120,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,1.97626e-323,4.68324e-310,4.68331e-310,0,4.68331e-310
5,825.621,175.209,528135,726,28,1,31,19290.8,611478,0.029,0,1350386,1323530,75330,107406,118536,81375,60450,87306,364001811,284379105,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,4.68331e-310,4.68331e-310,4.68331e-310,0,4.68325e-310
6,825.621,175.209,528135,726,28,1,15,39515.2,416858,0.016,0,1381586,1321450,36450,109998,121336,39375,29250,89386,376706204,93813210,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,4.68331e-310,4.68331e-310,4.68331e-310,0,4.68325e-310
7,825.622,175.368,528135,726,28,1,7,76476.3,565791,0.012,0,1397186,1320410,17010,111294,122736,18375,13650,90426,378999254,59417460,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,6.9389e-310,0,0,0,4.68261e-310
8,825.622,175.402,528135,726,28,1,6,72648.9,593967,0.012,0,1399136,1320280,14580,111456,122911,15750,11700,90556,379396075,53465145,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,100,9.48606e-322,3.16202e-322,0,4.68265e-310
9,825.622,175.424,528135,726,28,1,12,49183.9,590220,0.012,0,1387436,1321060,29160,110484,121861,31500,23400,89776,375876698,106255800,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,100,4.68331e-310,2.21835e-321,0,4.68331e-310
10,825.621,175.175,528135,726,28,1,5,88960.2,261605,0.009,0,1401086,1320150,12150,111618,123086,13125,9750,90686,381651945,19627095,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,100,3.16202e-322,3.16202e-322,0,4.68265e-310
11,825.622,175.521,528135,726,28,1,8,64064.6,332503,0.005,0,1395236,1320540,19440,111132,122561,21000,15600,90296,380299674,39911160,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,4.68331e-310,4.68331e-310,4.68331e-310,0,8.29335e-317
12,825.622,175.415,528135,726,28,1,6,85708.8,549754,0.005,0,1399136,1320280,14580,111456,122911,15750,11700,90556,379661354,49485960,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,6.9389e-310,0,0,0,4.68325e-310
13,825.622,175.444,528135,726,28,1,0,0,4.68331e-310,0.002,0,1410836,1319500,0,112428,123961,0,0,91336,382960418,0,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,6.9389e-310,0,0,0,4.68325e-310
14,825.622,175.394,528135,726,28,1,0,0,4.68265e-310,0.002,0,1410836,1319500,0,112428,123961,0,0,91336,382960418,0,0,0,0,0,0,0,0,0,0,0,7,56,15,0,0,0,4.68331e-310,7.41098e-323,4.74797e-321,0,4.68331e-310
15,640.871,0.468361,511035,935,237,1,245,2430.94,459882,0.3,5,1343550,1280470,12150,111618,120575,50790,26490,89570,364590321,275551455,0,0,0,0,0,0,0,0,0,0,10,474,15,0,0,36,100,1.58101e-321,3.16202e-322,1,4.68265e-310
0,815.321,432.253,502627,733,50,1,159,3704.95,510394,0.185,0,1110864,1352910,386370,81648,93789,417375,310050,68004,286815438,1217504535,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,1.39067e-309,-1.83117e-245,7.2929e-304,0,2.71752e-312
1,815.32,432.236,502627,733,50,1,146,4087.77,487516,0.159,0,1136214,1351220,354780,83754,96064,383250,284700,69694,296791997,1067856150,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,4.68331e-310,2.10078e-312,4.89125e-322,0,1.14588e-312
2,815.322,432.668,502627,733,50,1,142,4148.74,479373,0.133,0,1144014,1350700,345060,84402,96764,372750,276900,70214,299898618,1021256835,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,4.68331e-310,9.54898e-313,2.67796e-309,0,0
3,815.32,432.325,502627,733,50,1,65,9081.51,507854,0.066,0,1294164,1340690,157950,96876,110239,170625,126750,80224,334966063,495245160,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,9.76118e-313,2.74761e-309,5.24813e+164,0,9.76118e-313
4,815.322,432.695,502627,733,50,1,54,11014,539952,0.054,0,1315614,1339260,131220,98658,112164,141750,105300,81654,338820159,437433720,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,0,2.74761e-309,1.48549e-313,0,4.68331e-310
5,815.321,432.483,502627,733,50,1,22,25818,551576,0.029,0,1378014,1335100,53460,103842,117764,57750,42900,85814,355845765,182049630,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,1.16098e-28,4.51671e-144,1.50758e+161,0,1.83155e-76
6,815.321,432.424,502627,733,50,1,9,56726.6,595097,0.016,0,1403364,1333410,21870,105948,120039,23625,17550,87504,362625724,80350245,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,2.12208e-313,3.16202e-322,3.16202e-322,0,4.68265e-310
7,815.322,432.634,502627,733,50,1,10,59396.3,726580,0.012,0,1401414,1333540,24300,105786,119864,26250,19500,87374,360715707,109000500,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,1.83186e-76,1.39095e-142,5.24813e+164,0,5.01163e+217
8,815.322,432.732,502627,733,50,1,7,76218.1,457617,0.012,0,1407264,1333150,17010,106272,120389,18375,13650,87764,364778455,48059280,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,4.68331e-310,0,0,0,0
9,815.322,432.577,502627,733,50,1,15,39282.9,570961,0.012,0,1391664,1334190,36450,104976,118989,39375,29250,86724,359416636,128486565,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,4.68331e-310,0,0,0,2.7476e-309
10,815.321,432.387,502627,733,50,1,15,38329.6,535693,0.009,0,1391664,1334190,36450,104976,118989,39375,29250,86724,359945663,120551160,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,4.68331e-310,1.39069e-309,4.34521e-317,0,0
11,815.321,432.783,502627,733,50,1,1,415768,187955,0.005,0,1418964,1332370,2430,107244,121439,2625,1950,88544,367794362,2820675,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,1.79413e-52,4.66398e-321,2.37152e-322,0,4.68265e-310
12,815.322,432.759,502627,733,50,1,3,195761,48256.7,0.005,0,1415064,1332630,7290,106920,121089,7875,5850,88284,367837367,2175600,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,4.68331e-310,1.39069e-309,4.34953e-317,0,1.18576e-321
13,815.322,432.81,502627,733,50,1,4,96226,495680,0.002,0,1413114,1332760,9720,106758,120914,10500,7800,88154,365999327,29746200,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,3.18299e-313,5.26486e-309,556119,0,556122
14,815.321,432.784,502627,733,50,1,0,0,4.68331e-310,0.002,0,1420914,1332240,0,107406,121614,0,0,88674,367982407,0,0,0,0,0,0,0,0,0,0,0,9,100,15,0,0,0,4.68331e-310,0,4.68331e-310,0,4.68331e-310
15,633.164,0.456059,487158,948,262,1,295,2032.66,447535,0.3,11,1271400,1245350,26730,105624,114100,112710,58710,84760,329502417,577199850,0,0,0,0,0,0,0,0,0,0,9,523,15,0,0,80,9.54898e-313,2.86052e-309,-1.061e-314,1,9.54898e-313
0,812.285,400.845,520961,738,50,1,187,3192.09,511420,0.185,0,1066296,1365650,454410,78408,90046,490875,364650,65296,288356506,1434784740,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,2.37152e-322,4.68265e-310,2.122e-314,0,4.68331e-310
1,812.285,400.788,520961,738,50,1,139,4249.25,505117,0.159,0,1159896,1359410,337770,86184,98446,364875,271050,71536,313785103,1053355785,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,2.86064e-321,4.91242e-311,508826,0,508827
2,812.283,401.277,520961,738,50,1,143,4186.38,521667,0.133,0,1152096,1359930,347490,85536,97746,375375,278850,71016,309397616,1119168090,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,4.75892e-317,0,4.91124e-62,0,1.50196e-321
3,812.285,400.912,520961,738,50,1,62,9077.88,526605,0.066,0,1310046,1349400,150660,98658,111921,162750,120900,81546,351353721,489826515,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,4.68331e-310,0,4.68331e-310,0,3.56185e-309
4,812.284,401.344,520961,738,50,1,47,12654.9,452108,0.054,0,1339296,1347450,114210,101088,114546,123375,91650,83496,362755520,318799530,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,3.18382e-313,3.16202e-322,6.37345e-322,0,4.68331e-310
5,812.284,400.998,520961,738,50,1,22,26281.6,434597,0.029,0,1388046,1344200,53460,105138,118921,57750,42900,86746,374445714,143446620,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,3.18299e-313,2.10402e-308,362813,0,365850
6,812.284,401.029,520961,738,50,1,14,41670,520141,0.016,0,1403646,1343160,34020,106434,120321,36750,27300,87786,376725586,109248540,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,478002,478003,4.68325e-310,0,4.68331e-310
7,812.284,401.169,520961,738,50,1,9,62098.3,699174,0.012,0,1413396,1342510,21870,107244,121196,23625,17550,88436,377715447,94400625,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,4.68331e-310,1.95436e-309,415442,0,415442
8,812.284,401.398,520961,738,50,1,9,65511.8,498835,0.012,0,1413396,1342510,21870,107244,121196,23625,17550,88436,379518493,67354935,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,423478,423478,2.13029e-314,0,4.68331e-310
9,812.283,401.189,520961,738,50,1,10,56177.2,735807,0.012,0,1411446,1342640,24300,107082,121021,26250,19500,88306,376649854,110384520,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,2.33429e-313,4.68331e-310,6.37345e-322,0,4.68331e-310
10,812.284,401.061,520961,738,50,1,9,56241.5,727521,0.009,0,1413396,1342510,21870,107244,121196,23625,17550,88436,377460325,98227455,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,8.29575e-317,0,1.26975e-321,0,4.68331e-310
11,812.284,401.573,520961,738,50,1,2,87795.7,548082,0.005,0,1427046,1341600,4860,108378,122421,5250,3900,89346,382912479,16445145,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,4.68335e-310,4.68331e-310,2.122e-314,0,2.35894e-309
12,812.284,401.324,520961,738,50,1,6,90422.6,724642,0.005,0,1419246,1342120,14580,107730,121721,15750,11700,88826,379660432,65225850,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,478434,478434,7.40513e-310,0,4.68331e-310
13,812.284,401.365,520961,738,50,1,0,0,4.68265e-310,0.002,0,1430946,1341340,0,108702,122771,0,0,89606,384008822,0,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,3.16202e-322,4.68265e-310,3.18299e-313,0,2.10402e-308
14,812.284,401.32,520961,738,50,1,1,395775,992073,0.002,0,1428996,1341470,2430,108540,122596,2625,1950,89476,383016659,14882445,0,0,0,0,0,0,0,0,0,0,6,100,15,0,0,0,9.54898e-313,2.8871e-309,1.39067e-309,0,2.03712e-312
15,638.304,0.456518,506786,940,250,1,279,2147.3,477810,0.3,11,1287000,1258290,26730,106920,115500,109065,57090,85800,342370053,624581535,0,0,0,0,0,0,0,0,0,0,10,499,15,0,0,77,2.92688e-309,1.96692e-309,2.03712e-312,1,2.92704e-309
0,812.15,343.786,527306,739,54,1,182,3276.31,508684,0.185,0,1078184,1366820,442260,79704,91284,477750,354900,66264,296615564,1388952825,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,4.94218e-315,4.68331e-310,4.68331e-310,0,0
1,812.149,343.837,527306,739,54,1,156,3842.09,585799,0.159,0,1128884,1363440,379080,83916,95834,409500,304200,69644,297813797,1370979330,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,4.68324e-310,4.68331e-310,4.68331e-310,0,0
2,812.151,344.256,527306,739,54,1,118,5057.31,516163,0.133,0,1202984,1358500,286740,90072,102484,309750,230100,74584,328294555,913767960,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,0,7.58885e-321,5.53354e-322,0,4.68265e-310
3,812.15,343.833,527306,739,54,1,54,11093,559074,0.066,0,1327784,1350180,131220,100440,113684,141750,105300,82904,359017558,452922915,0,0,0,0,0,0,0,0,0,0,8,108,15,0,0,0,4.67179e-310,1.02766e-321,3.16202e-322,0,4.68265e-310
