Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
665.884,0.814138,689299,8192,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,0,0
665.884,0.814138,689299,8320,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,8320,0,0,0,0
665.884,0.814138,689299,8448,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,8448,0,0,0,0
665.884,0.814138,689299,8576,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,8576,0,0,0,0
665.884,0.814138,689299,8704,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,8704,0,0,0,0
665.884,0.814138,689299,8832,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,8832,0,0,0,0
665.884,0.814138,689299,8960,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,8960,0,0,0,0
665.884,0.814138,689299,9088,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,9088,0,0,0,0
665.884,0.814138,689299,9216,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,9216,0,0,0,0
665.884,0.814138,689299,9344,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,9344,0,0,0,0
665.884,0.814138,689299,9472,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,9472,0,0,0,0
665.884,0.814138,689299,9600,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0
665.884,0.814138,689299,9728,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,9728,0,0,0,0
665.884,0.814138,689299,9856,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,9856,0,0,0,0
665.884,0.814138,689299,9984,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,9984,0,0,0,0
665.884,0.814138,689299,10112,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,10112,0,0,0,0
665.884,0.814138,689299,10240,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,10240,0,0,0,0
665.884,0.814138,689299,10368,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,10368,0,0,0,0
665.884,0.814138,689299,10496,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,10496,0,0,0,0
665.884,0.814138,689299,10624,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,10624,0,0,0,0
