Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
770.719,615.878,533264,734137,89326,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,644811,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,746580,90840,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,655740,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,759023,92354,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,666669,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,771466,93868,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,677598,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,783909,95382,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,688527,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,796352,96896,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,699456,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,808795,98410,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,710385,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,821238,99924,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,721314,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,833681,101438,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,732243,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,846124,102952,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,743172,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,858567,104466,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,754101,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,871010,105980,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,765030,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,883453,107494,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,775959,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,895896,109008,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,786888,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,908339,110522,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,797817,0,0,0,0,,,,,,,,,,
