Mean Block Receive Time_x,Mean Block Propagation Time_x,Mean Block Size_x,Total Blocks_x,Stale Blocks_x,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork_x,Blocks in Forks_x,Connections,Mined Blocks in Main Chain_x,Is Attacker,Iteration,Mean Block Receive Time_y,Mean Block Propagation Time_y,Mean Block Size_y,Total Blocks_y,Stale Blocks_y,The average INV,The average GET_HEADERS Bytes,The average Headers Bytes,The average GET_DATA Sent Bytes,The average BLOCK Bytes,Longest Fork_y,Blocks in Forks_y,Mined Blocks in Main Chain_y,Fork Height,Fork Length,Block Interval,Time Interval,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic due to INV messages,Total average traffic due to GET_HEADERS messages,Total average traffic due to HEADERS messages,Total average traffic due to GET_DATA messages,Total average traffic due to BLOCK messages,Total average traffic/node,average Bandwidth Per Node,Label
781.982,212.294,537113,764,33,5,110149,694149,0.009,0,1473870,1389310,12150,115506,128420,13125,9750,94310,406410688,52067955,8,66,15,0,0,62,767.931,195.592,534915,778,47,1390890,109046,121214,89025,384264000,8,94,731,212.294,212.551,212.617,199.183,2781790,218092,242428,178050,768529000,993.499,771949000,1,,,,
781.982,212.55,537113,764,33,0,0,2.07956e-312,0.005,0,1483620,1388660,0,116316,129295,0,0,94960,409881885,0,8,66,15,0,0,62,767.931,195.592,534915,778,47,1390890,109046,121214,89025,384264000,8,94,731,212.294,212.551,212.617,199.183,2781790,218092,242428,178050,768529000,993.499,771949000,1,,,,
781.983,212.617,537113,764,33,6,74524.5,804531,0.005,0,1471920,1389440,14580,115344,128245,15750,11700,94180,405054160,72415875,8,66,15,0,0,62,767.931,195.592,534915,778,47,1390890,109046,121214,89025,384264000,8,94,731,212.294,212.551,212.617,199.183,2781790,218092,242428,178050,768529000,993.499,771949000,1,,,,
781.983,212.617,537113,764,33,2,40687.1,48161.5,0.002,0,1479720,1388920,4860,115992,128945,5250,3900,94700,409785382,1447545,8,66,15,0,0,62,767.931,195.592,534915,778,47,1390890,109046,121214,89025,384264000,8,94,731,212.294,212.551,212.617,199.183,2781790,218092,242428,178050,768529000,993.499,771949000,1,,,,
781.982,212.597,537113,764,33,4,74251.3,919699,0.002,0,1475820,1389180,9720,115668,128595,10500,7800,94440,406202730,55187325,8,66,15,0,0,62,767.931,195.592,534915,778,47,1390890,109046,121214,89025,384264000,8,94,731,212.294,212.551,212.617,199.183,2781790,218092,242428,178050,768529000,993.499,771949000,1,,,,
605.108,0.465637,509440,989,257,277,2157.74,419463,0.3,7,1386450,1331970,17010,115182,124425,73050,37950,92430,387055906,342389685,8,514,15,52,1,62,767.931,195.592,534915,778,47,1390890,109046,121214,89025,384264000,8,94,731,212.294,212.551,212.617,199.183,2781790,218092,242428,178050,768529000,993.499,771949000,1,,,,
816.816,643.511,524237,733,71,160,3733.81,520512,0.185,0,1107034,1353040,388800,78246,91734,420000,312000,65994,300502881,1249444380,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.816,643.422,524237,733,71,158,3782.42,549485,0.159,0,1110934,1352780,383940,78570,92084,414750,308100,66254,296966282,1302493365,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.818,643.982,524237,733,71,126,4671.41,556357,0.133,0,1173334,1348620,306180,83754,97684,330750,245700,70414,313686914,1051683885,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.816,643.572,524237,733,71,53,11281.3,512597,0.066,0,1315684,1339130,128790,95580,110459,139125,103350,79904,356626758,407586225,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.818,644.054,524237,733,71,44,13568.4,581991,0.054,0,1333234,1337960,106920,97038,112034,115500,85800,81074,358187598,384173625,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.817,643.659,524237,733,71,31,18630.5,643646,0.029,0,1358584,1336270,75330,99144,114309,81375,60450,82764,363843356,299337255,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.817,643.699,524237,733,71,17,34289.1,571794,0.016,0,1385884,1334450,41310,101412,116759,44625,33150,84584,374077142,145830465,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.818,643.862,524237,733,71,6,77091,553432,0.012,0,1407334,1333020,14580,103194,118684,15750,11700,86014,380478043,49816950,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.817,644.128,524237,733,71,6,87955.5,383569,0.012,0,1407334,1333020,14580,103194,118684,15750,11700,86014,381497217,34529340,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.818,643.887,524237,733,71,11,37066.3,233713,0.012,0,1397584,1333670,26730,102384,117809,28875,21450,85364,381227344,38577435,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.817,643.735,524237,733,71,8,72982.7,431420,0.009,0,1403434,1333280,19440,102870,118334,21000,15600,85754,380347095,51781170,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.818,644.3,524237,733,71,2,292520,561626,0.005,0,1415134,1332500,4860,103842,119384,5250,3900,86534,382675741,16851480,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.817,644.05,524237,733,71,6,86157.3,434065,0.005,0,1407334,1333020,14580,103194,118684,15750,11700,86014,381194242,39073965,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.818,644.092,524237,733,71,0,0,559685,0.002,0,1419034,1332240,0,104166,119734,0,0,86794,383799173,0,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
816.817,644.029,524237,733,71,1,405388,485542,0.002,0,1417084,1332370,2430,104004,119559,2625,1950,86664,383313541,7284480,11,142,15,0,0,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
663.42,0.453576,512711,902,240,272,2197.81,452591,0.3,14,1226550,1220140,34020,101898,110075,144885,75360,81770,338564268,678523575,11,480,15,103,1,63,805.187,595.084,523363,743,81,1330340,97655.6,112251,81369.4,359812000,11,163.125,662,643.659,644.054,644.128,603.652,2660690,195311,224501,162739,719623000,974.214,722867000,1,,,,
789.681,481.572,528906,760,74,176,3402.77,551253,0.185,0,1128766,1404260,427680,80514,93941,462000,343200,67706,304464075,1455544785,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.681,481.637,528906,760,74,140,4281.2,511505,0.159,0,1198966,1399580,340200,86346,100241,367500,273000,72386,329877135,1074348885,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,482.07,528906,760,74,120,4989.44,554601,0.133,0,1237966,1396980,291600,89586,103741,315000,234000,74986,334937484,998443650,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.681,481.606,528906,760,74,57,10410.6,561156,0.066,0,1360816,1388790,138510,99792,114766,149625,111150,83176,369509399,479864925,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,482.128,528906,760,74,55,10671.4,527321,0.054,0,1364716,1388530,133650,100116,115116,144375,107250,83436,372492786,435114120,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,481.78,528906,760,74,31,19112.5,513478,0.029,0,1411516,1385410,75330,104004,119316,81375,60450,86556,385579791,238809045,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,481.747,528906,760,74,15,38529.9,563239,0.016,0,1442716,1383330,36450,106596,122116,39375,29250,88636,393050457,126749055,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,482.076,528906,760,74,17,33257.8,431678,0.012,0,1438816,1383590,41310,106272,121766,44625,33150,88376,394160331,110100945,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,482.058,528906,760,74,17,34984.3,615747,0.012,0,1438816,1383590,41310,106272,121766,44625,33150,88376,391031168,157038390,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,482.064,528906,760,74,9,60105.2,653244,0.012,0,1454416,1382550,21870,107568,123166,23625,17550,89416,395620390,88200060,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,481.835,528906,760,74,11,49830.2,502974,0.009,0,1450516,1382810,26730,107244,122816,28875,21450,89156,395966692,83005530,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,482.279,528906,760,74,4,91423,368334,0.005,0,1464166,1381900,9720,108378,124041,10500,7800,90066,400026697,22105455,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,481.97,528906,760,74,4,133460,561096,0.005,0,1464166,1381900,9720,108378,124041,10500,7800,90066,399255648,33671190,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,482.248,528906,760,74,1,484193,345468,0.002,0,1470016,1381510,2430,108864,124566,2625,1950,90456,401154836,5183370,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
789.682,482.064,528906,760,74,2,170603,870674,0.002,0,1468066,1381640,4860,108702,124391,5250,3900,90326,399758866,26122920,7,147,15,0,0,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
631.758,0.503817,511643,950,264,290,2065.98,446583,0.3,14,1285050,1273120,34020,106758,115325,141240,73740,85670,355620155,688203585,10,527,15,100,1,64,777.534,444.909,527578,771,85,1379970,102212,116945,84924.4,376407000,7.1875,170.75,686,481.747,482.076,482.248,451.852,2759940,204424,233889,169849,752813000,982.054,756181000,1,,,,
851.696,461.377,520341,702,58,167,3575.08,548748,0.185,0,1034908,1297530,405810,75492,87058,438375,325650,63028,273160288,1374839130,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.696,461.468,520341,702,58,133,4465.45,503917,0.159,0,1101208,1293110,323190,81000,93008,349125,259350,67448,297783305,1005493875,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.698,461.899,520341,702,58,122,4891.56,524547,0.133,0,1122658,1291680,296460,82782,94933,320250,237900,68878,300810522,960085620,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.696,461.478,520341,702,58,62,9416.77,536223,0.066,0,1239658,1283880,150660,92502,105433,162750,120900,76678,331564834,498770940,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.698,461.895,520341,702,58,46,12569.9,534530,0.054,0,1270858,1281800,111780,95094,108233,120750,89700,78758,340223688,368888130,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.697,461.672,520341,702,58,26,21602.9,564947,0.029,0,1309858,1279200,63180,98334,111733,68250,50700,81358,350125270,220364400,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.697,461.6,520341,702,58,15,36548.3,525734,0.016,0,1331308,1277770,36450,100116,113658,39375,29250,82788,356928863,118310505,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.698,462.008,520341,702,58,16,31516.5,412055,0.012,0,1329358,1277900,38880,99954,113483,42000,31200,82658,358221906,98914860,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.697,462.043,520341,702,58,15,37047.9,446228,0.012,0,1331308,1277770,36450,100116,113658,39375,29250,82788,358121453,100421655,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.697,461.811,520341,702,58,7,75811.7,532177,0.012,0,1346908,1276730,17010,101412,115058,18375,13650,83828,361090364,55887990,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.697,461.6,520341,702,58,7,71567.6,487716,0.009,0,1346908,1276730,17010,101412,115058,18375,13650,83828,361401589,51219615,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.698,461.885,520341,702,58,0,0,0,0.005,0,1360558,1275820,0,102546,116283,0,0,84738,364816230,0,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.697,462.02,520341,702,58,4,137321,582024,0.005,0,1352758,1276340,9720,101898,115583,10500,7800,84218,362487775,34926825,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.698,461.811,520341,702,58,2,181022,499597,0.002,0,1356658,1276080,4860,102222,115933,5250,3900,84478,363816856,14990610,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
851.698,461.978,520341,702,58,0,0,0.998,0.002,0,1360558,1275820,0,102546,116283,0,0,84738,364816230,0,8,116,15,0,0,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
654.741,0.469766,504178,915,269,292,2051.6,460249,0.3,11,1212900,1190210,26730,100764,108850,111495,58170,80860,326874277,569129295,8,538,15,79,1,65,835.951,424.89,519049,715,71,1275520,96136.9,109015,79441.9,342015000,8,142.375,644,461.6,461.978,462.02,432.939,2551050,192274,218031,158884,684030000,962.396,687151000,1,,,,
810.434,326.071,509562,740,54,184,3251.92,510478,0.185,0,1076986,1368900,447120,80838,91861,483000,358800,66886,282682953,1409167650,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.434,326.024,509562,740,54,161,3719.94,531965,0.159,0,1121836,1365910,391230,84564,95886,422625,313950,69876,290966597,1284912990,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.43,509562,740,54,117,5047.53,520653,0.133,0,1207636,1360190,284310,91692,103586,307125,228150,75596,315700546,913903755,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.434,326.065,509562,740,54,67,8829.65,516136,0.066,0,1305136,1353690,162810,99792,112336,175875,130650,82096,342040300,518807445,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.436,326.501,509562,740,54,45,12205.6,582852,0.054,0,1348036,1350830,109350,103356,116186,118125,87750,84956,350395075,393485820,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.244,509562,740,54,28,21078.5,459274,0.029,0,1381186,1348620,68040,106110,119161,73500,54600,87166,363765272,192932865,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.229,509562,740,54,14,37853.1,389760,0.016,0,1408486,1346800,34020,108378,121611,36750,27300,88986,371169558,81868575,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.436,326.474,509562,740,54,12,44806.7,579635,0.012,0,1412386,1346540,29160,108702,121961,31500,23400,89246,369670767,104350440,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.405,509562,740,54,10,56993,506233,0.012,0,1416286,1346280,24300,109026,122311,26250,19500,89506,371564235,75948420,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.436,326.604,509562,740,54,15,30614,390740,0.012,0,1406536,1346930,36450,108216,121436,39375,29250,88856,370765019,87936660,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.253,509562,740,54,3,194027,662708,0.009,0,1429936,1345370,7290,110160,123536,7875,5850,90416,374639069,29825910,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.393,509562,740,54,8,61240.1,469917,0.005,0,1420186,1346020,19440,109350,122661,21000,15600,89766,372867410,56400795,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.553,509562,740,54,5,118024,667623,0.005,0,1426036,1345630,12150,109836,123186,13125,9750,90156,373288899,50078460,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.637,509562,740,54,4,127612,574566,0.002,0,1427986,1345500,9720,109998,123361,10500,7800,90286,374328838,34479375,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
810.435,326.471,509562,740,54,1,186658,341187,0.002,0,1433836,1345110,2430,110484,123886,2625,1950,90676,376286186,5119155,7,108,15,0,0,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
629.717,0.468458,499138,952,266,277,2161.38,452473,0.3,9,1314300,1274470,21870,109188,117950,91665,47790,87620,349281221,410193630,9,532,15,65,1,66,796.16,300.615,508738,753,67,1346050,103731,116307,85130.6,353088000,7.125,134.5,686,326.229,326.501,326.604,305.989,2692100,207461,232614,170261,706176000,943.456,709479000,1,,,,
771.125,500.085,533283,778,77,185,3238.73,545905,0.185,0,1145658,1438190,449550,80838,94858,485625,360750,68218,313413754,1515134850,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.125,500.079,533283,778,77,155,3855.21,586786,0.159,0,1204158,1434290,376650,85698,100108,406875,302250,72118,323456919,1364487375,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.126,500.685,533283,778,77,133,4491.32,526473,0.133,0,1247058,1431430,323190,89262,103958,349125,259350,74978,344389881,1050492945,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.125,500.198,533283,778,77,50,11978,526795,0.066,0,1408908,1420640,121500,102708,118483,131250,97500,85768,388078500,395163660,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.126,500.765,533283,778,77,50,11925.9,511763,0.054,0,1408908,1420640,121500,102708,118483,131250,97500,85768,388830076,383890020,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.126,500.3,533283,778,77,25,23772.8,582299,0.029,0,1457658,1417390,60750,106758,122858,65625,48750,89018,399863010,218396010,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.126,500.306,533283,778,77,15,38791.9,473830,0.016,0,1477158,1416090,36450,108378,124608,39375,29250,90318,407313943,106632015,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.126,500.679,533283,778,77,9,59108.6,611985,0.012,0,1488858,1415310,21870,109350,125658,23625,17550,91098,408914072,82630080,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.126,500.53,533283,778,77,10,53618.5,601577,0.012,0,1486908,1415440,24300,109188,125483,26250,19500,90968,408406073,90250065,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
771.126,500.597,533283,778,77,15,36917.4,535982,0.012,0,1477158,1416090,36450,108378,124608,39375,29250,90318,406381665,120616185,8,154,15,0,0,67,759.177,461.954,532354,790,89,1412260,103882,119281,86501.2,388521000,8,178.5,701,500.3,500.679,500.764,469.221,2824520,207765,238562,173002,777043000,989.21,780486000,1,,,,
