,Feature1,Label
878,84.8205962499999,1
879,-195.4534037500001,0
880,-319.68640375000007,0
881,129.9845962499999,0
882,-70.35140375000003,1
883,85.94559624999988,0
884,60.59159624999995,0
885,127.40259624999989,1
886,-156.61840375000008,0
887,81.3245962499999,1
888,53.54359624999996,1
889,120.72159624999998,1
890,112.19659625,1
891,-98.9544037500001,0
892,52.20159624999997,0
893,-248.6634037500001,0
894,301.91159624999995,0
895,889.17859625,0
896,-103.4694037500001,0
897,-174.6194037500001,0
898,85.83659624999997,0
899,130.57159625,1
900,-64.16440375000013,0
901,86.18559624999989,1
902,-190.4784037500001,0
903,45.65059624999992,0
904,-157.3054037500001,0
905,140.60159624999997,1
906,-106.90640375000011,0
907,83.90859624999997,1
908,-25.102403750000125,0
909,99.88059624999995,1
910,-233.79040375000008,0
911,-29.336403750000052,0
912,-80.21840375000012,0
913,-277.11340375000015,0
914,-25.01840375000006,0
915,48.99459624999997,1
916,-321.8364037500001,0
917,218.88059624999997,1
918,-130.1324037500001,0
919,140.71859624999993,1
920,-117.42940375000013,0
921,77.07559624999989,1
922,112.68459624999993,1
923,-146.78940375000016,0
924,109.92559624999991,1
925,108.91959624999993,1
926,92.1805962499999,1
927,81.3245962499999,1
928,143.15559624999995,1
929,76.9115962499999,1
930,173.22059625000003,1
931,201.67859624999997,1
932,-236.82740375000012,0
933,112.19759624999996,1
934,110.8585962499999,1
935,100.6755962499999,1
936,140.7195962499999,1
937,86.18459624999993,1
938,56.24759624999991,0
939,68.09759624999994,1
940,-229.9344037500001,0
941,-210.50440375000008,0
942,144.5175962499999,1
943,152.06759624999998,1
944,-109.14540375000013,0
945,143.1565962499999,1
946,-157.77040375000016,0
947,-266.58540375000007,0
948,-157.79140375000011,0
949,-103.86040375000005,0
950,-65.82540375000009,0
951,-149.78040375000012,0
952,463.8385962500001,0
953,-261.66740375000006,0
954,-62.338403750000126,1
955,-266.5794037500001,0
956,-217.94340375000007,0
957,-240.6024037500001,0
958,-257.56840375000013,0
959,140.7195962499999,1
960,-25.01340375000007,0
961,57.49559624999996,0
962,-74.24540375000005,0
963,83.81559624999989,1
964,120.72259624999994,1
965,127.40259624999989,1
966,-68.49540375000004,0
967,103.66659624999991,1
968,-151.71140375000007,0
969,-274.0314037500001,0
970,73.86359624999989,1
971,240.93659625,0
972,-195.38440375000013,0
973,-135.26540375000013,0
974,109.92659624999989,1
975,-240.65040375000007,0
976,109.0845962499999,1
977,463.61859625000005,0
978,-279.00840375000007,0
979,-44.87540375000003,1
980,144.5175962499999,1
981,-98.82840375000015,0
982,109.5075962499999,1
983,108.10059624999998,1
984,-65.7194037500001,0
985,92.18159624999988,1
986,174.64559624999995,1
987,-149.7674037500001,0
988,143.4645962499999,1
989,-217.85540375000008,0
990,-146.8734037500001,0
991,-230.0424037500001,0
992,-279.0114037500001,0
993,-109.80140375000009,0
994,-172.13940375000007,0
995,-171.52140375000013,0
996,180.57759624999997,1
997,-210.47540375000008,0
998,120.63459624999997,1
999,121.03459624999995,1
1000,-274.0884037500001,0
1001,100.67759624999998,1
1002,-199.16140375000012,0
1003,108.10159624999996,1
1004,-190.42540375000013,0
1005,121.03559624999991,1
1006,-171.49240375000014,0
1007,-230.0184037500001,0
1008,109.92459624999992,1
1009,108.91959624999993,1
1010,53.542596249999974,1
1011,86.73159624999995,1
1012,121.03459624999995,1
1013,130.57159625,1
1014,-210.4454037500001,0
1015,130.81359624999996,1
1016,129.76559624999996,1
1017,180.57759624999997,1
1018,-83.1854037500001,0
1019,108.91959624999993,1
1020,101.19459624999992,1
1021,-64.13840375000007,0
1022,-49.932403750000056,1
1023,104.56359624999995,1
1024,79.85659624999994,1
1025,140.60159624999997,1
1026,120.9935962499999,1
1027,177.96559624999998,1
1028,-321.79840375000015,0
1029,174.50459624999996,1
1030,-205.0514037500001,0
1031,-93.72240375000014,0
1032,-238.5394037500001,0
1033,-62.44540375000008,1
1034,128.30759625,1
1035,-233.8234037500001,0
1036,72.1945962499999,1
1037,145.18959624999994,0
1038,107.07359624999992,1
1039,86.99159624999994,1
1040,120.63359624999987,1
1041,109.92459624999992,1
1042,-115.56540375000012,0
1043,-170.84540375000006,0
1044,136.7965962499999,1
1045,-168.37840375000007,0
1046,45.637596249999895,0
1047,76.9115962499999,1
1048,-173.15540375000012,0
1049,91.42359624999996,1
1050,-171.48240375000017,0
1051,-95.09840375000013,1
1052,-80.25040375000005,0
1053,109.5075962499999,1
1054,99.88059624999995,1
1055,136.7965962499999,1
1056,-130.0884037500001,0
1057,-217.87540375000012,0
1058,218.88059624999997,1
1059,-210.4654037500001,0
1060,-231.83040375000007,0
1061,-103.16340375000006,0
1062,81.3245962499999,1
1063,4.049596249999922,0
1064,53.54359624999996,1
1065,-173.15540375000012,0
1066,116.67759624999998,1
1067,56.27859624999997,0
1068,-173.15440375000003,0
1069,144.51859624999997,1
1070,-103.90840375000005,0
1071,-199.0944037500001,0
1072,-257.6184037500001,0
1073,89.11159624999995,1
1074,-83.22340375000012,0
1075,86.99159624999994,1
1076,-57.611403750000036,1
