Miner Avg Block Size,Hash Rate,Iteration,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic/node,Mean Block Size_x,Miner Avg Block Gen Interval,Label
395308.0,0.012,57,366.84,367.196,367.214,344.106,944.674,509639,43151.3,1
0.0,0.009,63,0.765763,0.862735,0.988143,0.812636,1362.64,724237,0.0,0
0.0,0.005,94,0.807893,1.24709,1.3386,0.915717,1213.06,644458,0.0,0
0.0,0.009,29,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0.0,0
0.0,0.005,27,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0.0,0
346630.0,0.012,41,323.472,323.81,323.826,303.43,956.665,516865,49316.0,1
530043.0,0.185,91,162.044,162.289,162.321,152.056,1008.24,546245,3238.31,1
480447.0,0.009,96,476.688,477.085,477.105,447.091,946.659,511268,49485.5,1
45225.0,0.054,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,3692.81,0
693718.0,0.002,74,311.97,312.28,312.297,292.634,953.239,515035,182136.0,1
0.0,0.002,76,0.661773,0.921069,0.967572,0.752537,772.09,409274,0.0,0
0.0,0.133,86,0.668537,0.895589,0.927563,0.752981,691.321,366198,0.0,0
0.0,0.002,66,0.724818,0.967011,1.0161,0.822386,1237.3,657387,0.0,0
508829.0,0.012,37,367.667,367.992,368.142,344.894,982.951,529164,96495.5,1
440454.0,0.3,98,353.119,353.426,353.464,331.21,926.811,485774,2178.72,1
348599.0,0.289,72,0.804439,1.2282,1.27143,0.897546,1103.4,585971,2534.75,0
0.0,0.012,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,0.0,0
236523.0,0.159,31,0.596539,0.702816,0.749286,0.642436,735.085,389539,5458.46,0
457643.0,0.3,93,356.473,356.804,356.855,334.358,1016.43,531999,2095.95,1
584218.0,0.009,89,512.413,512.803,512.838,480.592,987.871,532938,62427.3,1
529874.0,0.133,7,0.69017,0.784473,0.861041,0.723212,899.581,477269,1603.79,0
539253.0,0.159,60,259.097,259.361,259.451,243.053,997.652,539061,3995.18,1
0.0,0.159,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,0.0,0
0.0,0.133,59,0.647971,1.17288,1.20052,0.893706,1453.71,772806,0.0,0
516456.0,0.012,3,452.465,452.835,452.894,424.385,989.392,532382,54536.5,1
0.0,0.005,3,0.70978,0.931393,1.04133,0.790499,1090.71,579203,0.0,0
716729.0,0.002,29,0.767907,1.0625,1.16703,0.845678,1216.27,646172,4942.9,0
276394.0,0.012,46,343.936,344.273,344.315,322.608,965.201,520742,66342.4,1
456872.0,0.005,8,387.318,387.57,387.724,363.287,935.035,504824,59026.8,1
0.0,0.012,53,0.6334,0.810344,0.844582,0.701385,669.747,354691,0.0,0
901322.0,0.012,52,0.737186,0.829942,0.843226,0.764621,1258.61,668752,1117.47,0
505726.0,0.133,40,240.687,240.975,241.022,225.792,981.101,529832,5296.16,1
553035.0,0.012,19,348.617,348.966,349.028,327.01,1017.86,551127,36360.1,1
0.0,0.009,21,0.664209,0.971515,0.990242,0.791796,1126.21,598137,0.0,0
462181.0,0.005,87,525.23,525.558,525.633,492.571,982.095,529463,52319.8,1
403522.0,0.029,28,506.143,506.546,506.575,474.715,919.284,495645,17170.4,1
334466.0,0.002,34,212.778,212.996,213.074,199.632,938.41,508032,96960.5,1
0.0,0.009,83,0.6465,0.711692,0.730506,0.674851,780.962,414006,0.0,0
392228.0,0.012,26,219.911,220.15,220.211,206.311,969.633,525642,42456.4,1
538523.0,0.159,80,652.137,652.538,652.628,611.597,995.159,536923,4140.26,1
0.0,0.012,39,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0.0,0
140974.0,0.133,24,0.669102,0.874683,0.951539,0.771794,1092.81,580323,2481.45,0
0.0,0.005,57,0.676917,0.986722,1.05401,0.775022,812.749,430959,0.0,0
489627.0,0.3,45,433.198,433.599,433.627,406.338,1008.83,537053,2082.43,1
0.0,0.012,95,0.722448,1.00162,1.06269,0.789512,781.306,414190,0.0,0
170324.0,0.012,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,2755.29,0
642812.0,0.002,76,514.48,514.868,514.962,482.53,957.06,515477,219741.0,1
749420.0,0.012,12,0.642219,0.884608,0.932311,0.753477,979.165,519715,3769.43,0
426821.0,0.009,51,492.51,492.899,492.977,461.931,1001.38,539467,165532.0,1
577023.0,0.029,21,520.737,521.18,521.209,488.418,982.408,530218,20882.8,1
0.0,0.002,43,0.650265,0.994336,1.07234,0.78698,880.802,467254,0.0,0
710621.0,0.133,55,0.680853,0.894507,0.949629,0.773098,1164.47,618543,1144.59,0
623227.0,0.002,24,320.87,321.128,321.159,300.946,948.277,512820,38111.2,1
535933.0,0.185,37,367.667,367.992,368.142,344.894,982.951,529164,3219.37,1
488583.0,0.3,7,496.351,496.698,496.744,465.526,994.148,525916,2030.47,1
0.0,0.016,98,0.686726,0.989598,1.09981,0.800546,1081.97,574545,0.0,0
532246.0,0.159,7,496.351,496.698,496.744,465.526,994.148,537090,4241.67,1
44700.0,0.133,57,0.676917,0.986722,1.05401,0.775022,812.749,430959,857.18,0
0.0,0.005,24,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0.0,0
948519.0,0.002,39,310.26,310.521,310.627,291.022,949.606,512980,552816.0,1
534530.0,0.054,14,461.6,461.978,462.02,432.939,962.396,520341,12569.9,1
313732.0,0.289,66,0.724818,0.967011,1.0161,0.822386,1237.3,657387,1193.87,0
422584.0,0.012,60,259.097,259.361,259.451,243.053,997.652,539061,41548.5,1
0.0,0.012,71,0.660473,0.755272,0.801273,0.705114,1037.94,551064,0.0,0
748745.0,0.002,96,476.688,477.085,477.105,447.091,946.659,511268,131499.0,1
0.0,0.012,9,0.764402,1.19979,1.29963,0.901142,1136.76,603763,0.0,0
0.0,0.016,90,0.673366,0.841643,0.8677,0.738422,908.86,482218,0.0,0
356439.0,0.005,33,246.783,247.037,247.12,231.504,958.496,517321,64056.9,1
469601.0,0.012,19,348.617,348.966,349.028,327.01,1017.86,551127,82748.0,1
0.0,0.066,13,0.659584,0.728282,0.774308,0.693527,955.497,507091,0.0,0
553432.0,0.066,39,310.26,310.521,310.627,291.022,949.606,512980,8399.33,1
607503.0,0.054,2,625.239,625.729,625.853,586.427,1011.16,544223,13165.4,1
242740.0,0.002,6,366.84,367.196,367.214,344.106,944.674,509639,94279.2,1
0.0,0.016,27,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0.0,0
0.0,0.002,24,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0.0,0
532583.0,0.066,74,311.97,312.28,312.297,292.634,953.239,515035,10164.4,1
0.0,0.005,44,0.608292,0.908287,1.00163,0.765848,1065.25,565624,0.0,0
0.0,0.029,66,0.724818,0.967011,1.0161,0.822386,1237.3,657387,0.0,0
248401.0,0.066,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,2645.62,0
540340.0,0.185,46,343.936,344.273,344.315,322.608,965.201,520742,3669.94,1
467914.0,0.3,96,476.688,477.085,477.105,447.091,946.659,505492,1952.69,1
0.0,0.133,76,0.661773,0.921069,0.967572,0.752537,772.09,409274,0.0,0
534017.0,0.012,75,253.117,253.418,253.498,237.472,994.27,538681,28824.5,1
0.0,0.002,71,0.660473,0.755272,0.801273,0.705114,1037.94,551064,0.0,0
518958.0,0.009,5,447.982,448.344,448.424,420.18,918.404,495432,58187.5,1
551253.0,0.185,64,481.747,482.076,482.248,451.852,982.054,528906,3402.77,1
503361.0,0.185,18,458.82,459.22,459.269,430.339,979.916,529206,3365.71,1
489890.0,0.185,41,323.472,323.81,323.826,303.43,956.665,516865,3138.62,1
0.0,0.012,44,0.608292,0.908287,1.00163,0.765848,1065.25,565624,0.0,0
383275.0,0.133,71,0.660473,0.755272,0.801273,0.705114,1037.94,551064,1416.52,0
575600.0,0.012,22,522.929,523.24,523.312,490.42,897.906,484890,41598.8,1
667844.0,0.012,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,2587.22,0
0.0,0.005,72,0.804439,1.2282,1.27143,0.897546,1103.4,585971,0.0,0
781188.0,0.289,53,0.6334,0.810344,0.844582,0.701385,669.747,354691,3832.02,0
550964.0,0.133,84,526.066,526.46,526.669,493.43,981.3,528476,4474.78,1
123518.0,0.289,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,1699.94,0
182014.0,0.002,75,253.117,253.418,253.498,237.472,994.27,538681,46614.5,1
538856.0,0.133,59,387.318,387.57,387.724,363.287,935.035,504824,4282.58,1
992888.0,0.005,89,512.413,512.803,512.838,480.592,987.871,532938,204559.0,1
498852.0,0.002,17,214.815,215.014,215.06,201.515,1022.91,552665,588077.0,1
990826.0,0.005,83,0.6465,0.711692,0.730506,0.674851,780.962,414006,3810.14,0
0.0,0.002,92,0.712741,0.805857,0.877225,0.759304,1112.03,590575,0.0,0
193504.0,0.005,68,335.047,335.331,335.384,314.265,1012.33,545810,195663.0,1
466190.0,0.012,49,313.0,313.243,313.301,293.58,937.788,505990,49848.2,1
652763.0,0.009,25,576.521,576.989,577.029,540.709,959.627,517337,40107.3,1
0.0,0.002,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,0.0,0
334985.0,0.159,95,0.722448,1.00162,1.06269,0.789512,781.306,414190,2556.09,0
410892.0,0.016,55,460.552,461.019,461.047,431.996,975.891,526357,37004.4,1
0.0,0.012,65,0.602118,0.737494,0.79176,0.671485,984.468,522543,0.0,0
0.0,0.066,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,0.0,0
477630.0,0.005,0,492.51,492.899,492.977,461.931,1001.38,539467,78660.4,1
0.0,0.029,30,0.692586,0.994509,1.03875,0.787354,863.18,457856,0.0,0
0.0,0.029,58,0.715496,1.02715,1.07542,0.794708,914.602,485281,0.0,0
628156.0,0.029,92,412.129,412.535,412.571,386.586,994.961,537001,20422.2,1
0.0,0.005,84,0.82566,0.978922,1.03866,0.851845,1211.85,643812,0.0,0
450872.0,0.3,38,478.84,479.234,479.289,449.112,969.937,508927,2029.8,1
722036.0,0.289,3,0.70978,0.931393,1.04133,0.790499,1090.71,579203,1799.53,0
0.0,0.005,13,0.659584,0.728282,0.774308,0.693527,955.497,507091,0.0,0
294654.0,0.005,28,506.143,506.546,506.575,474.715,919.284,495645,136532.0,1
735648.0,0.289,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,1479.93,0
0.0,0.066,8,0.613007,0.833959,0.881533,0.708761,795.806,421923,0.0,0
0.0,0.066,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,0.0,0
401700.0,0.012,19,348.617,348.966,349.028,327.01,1017.86,551127,52947.3,1
531955.0,0.012,10,439.64,440.002,440.084,412.374,968.594,522386,34361.9,1
0.0,0.002,43,0.650265,0.994336,1.07234,0.78698,880.802,467254,0.0,0
645286.0,0.005,7,496.351,496.698,496.744,465.526,994.148,537090,95807.1,1
612268.0,0.005,77,353.606,353.952,353.957,331.696,988.015,532351,95338.6,1
0.0,0.029,1,0.800122,1.04929,1.14366,0.843756,1065.44,565725,0.0,0
0.0,0.012,49,0.663345,0.95889,0.981899,0.7603,740.302,392321,0.0,0
583137.0,0.012,77,353.606,353.952,353.957,331.696,988.015,532351,73384.8,1
591954.0,0.005,86,396.405,396.735,396.869,371.82,921.732,496638,111114.0,1
0.0,0.016,97,0.733519,1.02415,1.10823,0.811842,943.202,500534,0.0,0
144493.0,0.196,89,0.689497,0.991239,1.07558,0.782841,882.987,468419,2649.05,0
26985.0,0.196,53,0.6334,0.810344,0.844582,0.701385,669.747,354691,4400.29,0
0.0,0.196,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0.0,0
809915.0,0.159,43,0.650265,0.994336,1.07234,0.78698,880.802,467254,2290.97,0
529653.0,0.012,87,525.23,525.558,525.633,492.571,982.095,529463,63382.2,1
432300.0,0.012,73,599.358,599.832,599.962,562.16,946.802,509492,44013.1,1
0.0,0.002,52,0.737186,0.829942,0.843226,0.764621,1258.61,668752,0.0,0
479789.0,0.016,28,506.143,506.546,506.575,474.715,919.284,495645,35866.0,1
0.0,0.002,37,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0.0,0
562401.0,0.133,55,460.552,461.019,461.047,431.996,975.891,526357,5353.91,1
917235.0,0.016,21,0.664209,0.971515,0.990242,0.791796,1126.21,598137,5164.29,0
0.0,0.012,69,0.762012,1.05922,1.13596,0.82035,895.697,475198,0.0,0
582929.0,0.012,73,599.358,599.832,599.962,562.16,946.802,509492,49729.1,1
606414.0,0.005,20,213.225,213.534,213.556,200.067,968.333,523707,111326.0,1
541942.0,0.159,62,212.294,212.551,212.617,199.183,993.499,537113,3589.44,1
508696.0,0.159,12,0.642219,0.884608,0.932311,0.753477,979.165,519715,1365.15,0
614294.0,0.159,13,0.659584,0.728282,0.774308,0.693527,955.497,507091,3191.81,0
0.0,0.066,70,0.707423,0.921784,0.949004,0.787627,1114.43,591857,0.0,0
585249.0,0.289,93,0.789483,1.03517,1.15893,0.857874,1172.13,622630,1512.67,0
0.0,0.016,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,0.0,0
0.0,0.029,84,0.82566,0.978922,1.03866,0.851845,1211.85,643812,0.0,0
531965.0,0.159,15,326.229,326.501,326.604,305.989,943.456,509562,3719.94,1
532016.0,0.185,61,439.64,440.002,440.084,412.374,968.594,522386,3791.52,1
550904.0,0.012,9,259.097,259.361,259.451,243.053,997.652,539061,41724.9,1
401515.0,0.005,46,343.936,344.273,344.315,322.608,965.201,520742,112023.0,1
0.0,0.009,9,0.764402,1.19979,1.29963,0.901142,1136.76,603763,0.0,0
432740.0,0.3,90,253.414,253.693,253.735,237.726,993.679,513104,2271.72,1
397449.0,0.012,42,339.741,340.03,340.054,318.677,979.093,527410,61912.2,1
945193.0,0.289,58,0.715496,1.02715,1.07542,0.794708,914.602,485281,4717.7,0
660106.0,0.012,71,381.73,381.967,382.031,358.018,1001.14,540248,38058.1,1
559510.0,0.133,33,246.783,247.037,247.12,231.504,958.496,517321,4202.04,1
481283.0,0.066,25,576.521,576.989,577.029,540.709,959.627,517337,10761.8,1
0.0,0.012,27,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0.0,0
456694.0,0.3,57,366.84,367.196,367.214,344.106,944.674,495880,2094.79,1
993679.0,0.133,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,4825.13,0
104938.0,0.012,97,0.733519,1.02415,1.10823,0.811842,943.202,500534,199.511,0
0.0,0.012,3,0.70978,0.931393,1.04133,0.790499,1090.71,579203,0.0,0
629426.0,0.005,74,311.97,312.28,312.297,292.634,953.239,515035,43129.4,1
561096.0,0.005,64,481.747,482.076,482.248,451.852,982.054,528906,133460.0,1
297993.0,0.012,45,433.198,433.599,433.627,406.338,1008.83,544197,44954.9,1
0.0,0.054,76,0.661773,0.921069,0.967572,0.752537,772.09,409274,0.0,0
0.0,0.029,22,0.68801,1.0007,1.03476,0.774796,734.689,389327,0.0,0
493775.0,0.185,84,526.066,526.46,526.669,493.43,981.3,528476,3522.16,1
495907.0,0.012,0,492.51,492.899,492.977,461.931,1001.38,539467,48697.1,1
632934.0,0.009,52,611.904,612.378,612.423,573.893,973.376,524621,48900.5,1
0.0,0.012,9,0.764402,1.19979,1.29963,0.901142,1136.76,603763,0.0,0
0.0,0.012,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0.0,0
872922.0,0.002,16,500.3,500.679,500.764,469.221,989.21,533283,268264.0,1
630180.0,0.002,90,253.414,253.693,253.735,237.726,993.679,537236,144735.0,1
668790.0,0.002,70,366.328,366.697,366.77,343.635,938.876,506636,191200.0,1
485542.0,0.002,12,643.659,644.054,644.128,603.652,974.214,524237,405388.0,1
695854.0,0.196,0,0.691152,0.85408,0.904384,0.718881,746.894,395836,1266.95,0
572298.0,0.185,11,212.294,212.551,212.617,199.183,993.499,537113,2925.32,1
445443.0,0.002,53,625.239,625.729,625.853,586.427,1011.16,544223,131736.0,1
404301.0,0.066,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,98.7771,0
451549.0,0.3,94,259.703,259.988,260.059,243.63,969.755,507924,2156.18,1
0.0,0.009,85,0.814196,1.08375,1.18895,0.885673,1377.25,732029,0.0,0
0.0,0.009,65,0.602118,0.737494,0.79176,0.671485,984.468,522543,0.0,0
254032.0,0.133,20,0.592206,0.68474,0.740479,0.633862,851.205,412685,1541.92,0
776897.0,0.016,80,652.137,652.538,652.628,611.597,995.159,536923,28612.7,1
0.0,0.029,11,0.637869,0.84837,0.943721,0.730843,812.747,430958,0.0,0
0.0,0.012,61,0.726917,1.01247,1.05379,0.793065,874.251,463760,0.0,0
925770.0,0.002,89,512.413,512.803,512.838,480.592,987.871,532938,446607.0,1
0.0,0.005,43,0.650265,0.994336,1.07234,0.78698,880.802,467254,0.0,0
502974.0,0.009,13,481.747,482.076,482.248,451.852,982.054,528906,49830.2,1
0.0,0.002,42,0.636667,0.799201,0.827051,0.711326,859.692,455996,0.0,0
540304.0,0.005,48,348.843,349.115,349.154,327.194,960.232,518561,49488.3,1
453925.0,0.012,23,294.5,294.804,294.821,276.272,982.101,530842,26061.5,1
0.0,0.012,75,0.650614,0.787116,0.832724,0.706129,981.397,520905,0.0,0
575042.0,0.066,31,434.656,435.07,435.111,407.711,1008.87,544165,11911.6,1
554329.0,0.002,1,611.904,612.378,612.423,573.893,973.376,524621,55324.8,1
796758.0,0.009,17,214.815,215.014,215.06,201.515,1022.91,552665,62750.0,1
0.0,0.012,49,0.663345,0.95889,0.981899,0.7603,740.302,392321,0.0,0
0.0,0.012,47,0.765354,0.982364,1.01682,0.791119,862.276,457373,0.0,0
0.0,0.002,45,0.797023,0.997639,1.11507,0.841513,1246.57,662333,0.0,0
958239.0,0.159,97,0.733519,1.02415,1.10823,0.811842,943.202,500534,3343.25,0
192694.0,0.029,15,0.660366,1.03343,1.104,0.792497,832.852,441681,1238.76,0
525341.0,0.029,81,338.107,338.402,338.471,317.153,967.889,522208,18660.2,1
0.0,0.005,71,0.660473,0.755272,0.801273,0.705114,1037.94,551064,0.0,0
622440.0,0.159,86,0.668537,0.895589,0.927563,0.752981,691.321,366198,3606.94,0
508481.0,0.066,79,312.325,312.575,312.698,292.965,971.445,524984,11315.6,1
0.0,0.012,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,0.0,0
718635.0,0.159,32,0.640847,0.808355,0.834609,0.705667,775.429,411055,5645.37,0
576670.0,0.005,81,338.107,338.402,338.471,317.153,967.889,522208,79348.4,1
555650.0,0.009,10,439.64,440.002,440.084,412.374,968.594,522386,47202.0,1
483847.0,0.185,20,213.225,213.534,213.556,200.067,968.333,523707,3303.33,1
935024.0,0.012,0,492.51,492.899,492.977,461.931,1001.38,539467,194960.0,1
0.0,0.005,63,0.765763,0.862735,0.988143,0.812636,1362.64,724237,0.0,0
0.0,0.054,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,0.0,0
4.67956e-310,0.002,35,416.324,416.718,416.749,390.509,971.288,523676,0.0,1
513136.0,0.012,96,476.688,477.085,477.105,447.091,946.659,511268,43248.0,1
192357.0,0.196,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,2169.04,0
0.0,0.054,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,0.0,0
0.0,0.002,40,0.669203,1.01048,1.07695,0.799599,972.571,516198,0.0,0
0.0,0.012,24,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0.0,0
0.0,0.016,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,0.0,0
441560.0,0.005,58,496.351,496.698,496.744,465.526,994.148,537090,108248.0,1
506233.0,0.012,15,326.229,326.501,326.604,305.989,943.456,509562,56993.0,1
0.0,0.196,19,0.628019,0.811891,0.859728,0.715855,966.596,513011,0.0,0
513723.0,0.054,98,353.119,353.426,353.464,331.21,926.811,501392,10450.3,1
0.0,0.005,95,0.722448,1.00162,1.06269,0.789512,781.306,414190,0.0,0
605126.0,0.012,33,246.783,247.037,247.12,231.504,958.496,517321,51776.0,1
0.0,0.133,29,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0.0,0
21101.0,0.133,30,0.692586,0.994509,1.03875,0.787354,863.18,457856,2777.09,0
543390.0,0.016,1,611.904,612.378,612.423,573.893,973.376,524621,26077.8,1
501953.0,0.185,53,625.239,625.729,625.853,586.427,1011.16,544223,3499.37,1
601734.0,0.066,1,611.904,612.378,612.423,573.893,973.376,524621,9214.1,1
526500.0,0.012,97,195.433,195.635,195.658,183.335,970.88,524277,78934.5,1
30621.5,0.005,44,302.852,303.127,303.18,284.081,990.133,535989,179846.0,1
467006.0,0.3,55,460.552,461.019,461.047,431.996,975.891,514608,1973.35,1
599136.0,0.133,25,576.521,576.989,577.029,540.709,959.627,517337,4986.81,1
500226.0,0.002,92,412.129,412.535,412.571,386.586,994.961,537001,177620.0,1
551728.0,0.133,44,302.852,303.127,303.18,284.081,990.133,535989,4913.2,1
286752.0,0.002,78,139.946,140.149,140.213,131.335,963.011,521525,97374.4,1
0.0,0.002,85,0.814196,1.08375,1.18895,0.885673,1377.25,732029,0.0,0
753485.0,0.009,30,136.854,137.112,137.144,128.439,972.545,526650,72302.5,1
776183.0,0.054,80,0.676665,1.0054,1.10315,0.795797,1011.27,536837,5856.83,0
0.0,0.012,11,0.637869,0.84837,0.943721,0.730843,812.747,430958,0.0,0
455160.0,0.3,23,294.5,294.804,294.821,276.272,982.101,512561,2015.65,1
389712.0,0.196,64,0.749669,1.03024,1.17849,0.835917,1140.0,605493,3626.63,0
0.0,0.002,21,0.664209,0.971515,0.990242,0.791796,1126.21,598137,0.0,0
384046.0,0.289,61,0.726917,1.01247,1.05379,0.793065,874.251,463760,3499.57,0
149629.0,0.002,23,294.5,294.804,294.821,276.272,982.101,530842,147509.0,1
447028.0,0.012,5,447.982,448.344,448.424,420.18,918.404,495432,36926.7,1
0.0,0.009,11,0.637869,0.84837,0.943721,0.730843,812.747,430958,0.0,0
0.0,0.016,42,0.636667,0.799201,0.827051,0.711326,859.692,455996,0.0,0
501354.0,0.029,26,219.911,220.15,220.211,206.311,969.633,525642,21178.8,1
319351.0,0.289,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,2636.28,0
0.0,0.002,70,0.707423,0.921784,0.949004,0.787627,1114.43,591857,0.0,0
0.0,0.029,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,0.0,0
0.0,0.016,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,0.0,0
519521.0,0.005,76,514.48,514.868,514.962,482.53,957.06,515477,104720.0,1
413168.0,0.005,2,625.239,625.729,625.853,586.427,1011.16,544223,95569.8,1
4.65481e-310,0.002,95,247.294,247.579,247.631,232.0,1017.66,550237,0.0,1
421179.0,0.012,11,212.294,212.551,212.617,199.183,993.499,537113,41307.3,1
557908.0,0.159,48,0.738834,0.949851,0.982396,0.782377,888.553,471388,1300.49,0
0.0,0.005,58,0.715496,1.02715,1.07542,0.794708,914.602,485281,0.0,0
584619.0,0.054,11,212.294,212.551,212.617,199.183,993.499,537113,9773.01,1
543363.0,0.185,58,496.351,496.698,496.744,465.526,994.148,537090,3540.61,1
410698.0,0.029,0,492.51,492.899,492.977,461.931,1001.38,539467,19570.9,1
507618.0,0.185,78,139.946,140.149,140.213,131.335,963.011,521525,3595.03,1
0.0,0.012,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,0.0,0
0.0,0.196,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,0.0,0
0.0,0.005,47,0.765354,0.982364,1.01682,0.791119,862.276,457373,0.0,0
0.0,0.009,58,0.715496,1.02715,1.07542,0.794708,914.602,485281,0.0,0
497009.0,0.005,67,500.3,500.679,500.764,469.221,989.21,533283,83928.8,1
745061.0,0.002,49,313.0,313.243,313.301,293.58,937.788,505990,167349.0,1
571794.0,0.016,63,643.659,644.054,644.128,603.652,974.214,524237,34289.1,1
480397.0,0.054,9,259.097,259.361,259.451,243.053,997.652,539061,13634.6,1
444737.0,0.012,5,447.982,448.344,448.424,420.18,918.404,495432,41853.0,1
0.0,0.054,94,0.807893,1.24709,1.3386,0.915717,1213.06,644458,0.0,0
521459.0,0.012,3,452.465,452.835,452.894,424.385,989.392,532382,40620.6,1
171910.0,0.133,28,0.64539,0.741664,0.750662,0.678196,680.406,360376,1681.02,0
566595.0,0.002,34,212.778,212.996,213.074,199.632,938.41,508032,119728.0,1
48161.5,0.002,11,212.294,212.551,212.617,199.183,993.499,537113,40687.1,1
0.0,0.012,13,0.659584,0.728282,0.774308,0.693527,955.497,507091,0.0,0
70915.0,0.029,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,1872.62,0
244532.0,0.054,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,1345.19,0
0.0,0.012,58,0.715496,1.02715,1.07542,0.794708,914.602,485281,0.0,0
215394.0,0.133,83,0.6465,0.711692,0.730506,0.674851,780.962,414006,1989.43,0
870674.0,0.002,64,481.747,482.076,482.248,451.852,982.054,528906,170603.0,1
0.0,0.066,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,0.0,0
449828.0,0.054,31,434.656,435.07,435.111,407.711,1008.87,544165,11917.9,1
663706.0,0.289,8,0.613007,0.833959,0.881533,0.708761,795.806,421923,371.549,0
479647.0,0.3,47,516.173,516.633,516.742,484.145,998.115,525922,1945.08,1
552041.0,0.016,11,212.294,212.551,212.617,199.183,993.499,537113,39244.2,1
538234.0,0.012,92,412.129,412.535,412.571,386.586,994.961,537001,142700.0,1
431420.0,0.009,12,643.659,644.054,644.128,603.652,974.214,524237,72982.7,1
560255.0,0.196,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,1420.55,0
597021.0,0.009,74,311.97,312.28,312.297,292.634,953.239,515035,62304.2,1
483213.0,0.005,97,195.433,195.635,195.658,183.335,970.88,524277,67794.4,1
0.0,0.005,55,0.680853,0.894507,0.949629,0.773098,1164.47,618543,0.0,0
0.0,0.002,54,0.801176,1.15063,1.24127,0.887158,1178.13,625827,0.0,0
502070.0,0.066,73,599.358,599.832,599.962,562.16,946.802,509492,10452.0,1
0.0,0.002,23,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0.0,0
571827.0,0.185,51,492.51,492.899,492.977,461.931,1001.38,539467,3098.57,1
563617.0,0.159,40,240.687,240.975,241.022,225.792,981.101,529832,3889.43,1
519642.0,0.002,88,351.863,352.245,352.284,330.08,989.667,533813,263989.0,1
0.0,0.002,75,0.650614,0.787116,0.832724,0.706129,981.397,520905,0.0,0
0.0,0.029,21,0.664209,0.971515,0.990242,0.791796,1126.21,598137,0.0,0
0.0,0.029,47,0.765354,0.982364,1.01682,0.791119,862.276,457373,0.0,0
0.0,0.016,67,0.809653,1.14364,1.25813,0.886131,1239.21,658403,0.0,0
747620.0,0.159,88,0.661018,0.818773,0.848512,0.721232,933.342,495276,243.402,0
646488.0,0.289,26,0.652792,0.991517,1.00107,0.802776,1148.6,610082,1850.24,0
548463.0,0.005,57,366.84,367.196,367.214,344.106,944.674,509639,86537.3,1
489585.0,0.066,48,348.843,349.115,349.154,327.194,960.232,518561,9334.5,1
0.0,0.005,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,0.0,0
234608.0,0.289,99,0.593446,0.914479,0.934888,0.745328,677.304,358722,1118.31,0
551109.0,0.012,59,387.318,387.57,387.724,363.287,935.035,504824,33548.0,1
568308.0,0.009,77,353.606,353.952,353.957,331.696,988.015,532351,52125.6,1
747282.0,0.289,21,0.664209,0.971515,0.990242,0.791796,1126.21,598137,2814.53,0
0.0,0.012,85,0.814196,1.08375,1.18895,0.885673,1377.25,732029,0.0,0
745958.0,0.005,26,0.652792,0.991517,1.00107,0.802776,1148.6,610082,1554.87,0
