Mean Block Receive Time_x,Mean Block Size_y,Total average traffic/node,Label
863.024,525413,972.545,1
623.848,567459,1068.69,0
452.134,651425,1226.12,0
818.497,519520,965.201,1
527.678,635086,1195.49,0
690.38,454083,856.106,0
722.624,662333,1246.57,0
819.566,537262,997.652,1
797.902,506251,938.41,1
778.913,516325,959.627,1
771.126,532354,989.21,1
527.645,635086,1195.49,0
781.983,534915,993.499,1
743.344,543394,1011.16,1
773.71,515358,958.496,1
766.713,527666,982.951,1
494.392,358722,677.304,0
741.98,507091,955.497,0
810.795,531248,988.015,1
798.886,517161,960.232,1
806.999,522566,968.333,1
991.682,628726,1183.56,0
639.99,600173,1130.02,0
476.469,565725,1065.44,0
574.252,579203,1090.71,0
456.023,628259,1182.69,0
609.419,441681,832.852,0
806.998,522566,968.333,1
775.611,527758,982.095,1
747.251,772806,1453.71,0
733.469,533647,991.295,1
743.345,543394,1011.16,1
583.028,657387,1237.3,0
586.632,395836,746.894,0
586.094,436013,822.224,0
618.282,516325,959.627,1
817.204,532586,989.706,1
582.94,430499,811.887,0
642.542,549057,1017.86,1
870.379,512707,948.277,1
606.602,389539,735.085,0
664.756,513011,966.596,0
817.202,532586,989.706,1
778.913,516325,959.627,1
663.42,523363,974.214,1
813.853,484144,897.906,1
633.532,526855,981.3,1
616.01,532354,989.21,1
452.025,651425,1226.12,0
348.275,610693,1149.75,0
586.661,395836,746.894,0
820.372,508556,944.674,1
851.697,519049,962.396,1
505.008,457856,863.18,0
798.721,520927,968.594,1
451.988,651425,1226.12,0
459.785,411055,775.429,0
799.239,543642,1008.83,1
763.665,515166,956.665,1
817.588,521269,967.889,1
864.448,528085,981.101,1
805.69,510810,946.659,1
449.2,668752,1258.61,0
774.624,546791,1016.43,1
1153.49,495276,933.342,0
499.334,430958,812.747,0
798.721,520927,968.594,1
533.776,606000,1140.95,0
799.728,525438,975.891,1
441.296,618543,1164.47,0
735.433,482218,908.86,0
864.449,528085,981.101,1
532.52,536837,1011.27,0
582.884,430499,811.887,0
531.074,421923,795.806,0
790.996,531427,988.902,1
798.72,520927,968.594,1
801.998,538097,998.115,1
775.987,506590,941.402,1
806.478,531795,987.871,1
771.125,532354,989.21,1
834.319,505029,938.876,1
461.309,389327,734.689,0
816.817,523363,974.214,1
461.299,389327,734.689,0
796.746,495498,919.284,1
660.444,724237,1362.64,0
615.668,732029,1377.25,0
769.011,536471,994.27,1
372.13,537918,1013.3,0
533.258,360644,680.909,0
574.251,579203,1090.71,0
609.611,441681,832.852,0
660.399,724237,1362.64,0
449.184,668752,1258.61,0
773.709,515358,958.496,1
810.794,531248,988.015,1
785.785,526855,981.3,1
586.314,575478,1083.72,0
776.532,507843,944.735,1
582.987,657387,1237.3,0
283.047,477269,899.581,0
469.209,598137,1126.21,0
604.124,543394,1011.16,1
830.403,528404,982.408,1
798.886,517161,960.232,1
830.403,528404,982.408,1
766.877,514001,953.239,1
1267.69,585971,1103.4,0
820.373,508556,944.674,1
817.863,545006,1008.24,1
370.114,610082,1148.6,0
1267.47,585971,1103.4,0
664.745,513011,966.596,0
742.033,507091,955.497,0
799.729,525438,975.891,1
819.566,537262,997.652,1
766.877,514001,953.239,1
781.982,534915,993.499,1
615.643,732029,1377.25,0
590.775,509506,960.024,0
830.52,505442,937.788,1
456.04,628259,1182.69,0
582.866,430499,811.887,0
633.316,537262,997.652,1
432.234,445143,839.343,0
543.013,457373,862.276,0
725.058,643812,1211.85,0
750.405,463760,874.251,0
1579.05,673913,1268.29,0
841.869,534217,990.133,1
800.659,541816,1007.24,1
479.331,525864,990.696,0
775.643,714262,1343.94,0
799.309,537893,1001.38,1
771.126,532354,989.21,1
586.007,605493,1140,0
567.191,468419,882.987,0
766.877,514001,953.239,1
615.506,732029,1377.25,0
415.766,467254,880.802,0
499.307,430958,812.747,0
819.897,558228,1051.38,0
461.356,389327,734.689,0
817.203,532586,989.706,1
527.692,635086,1195.49,0
991.717,628726,1183.56,0
518.807,658403,1239.21,0
742.026,507091,955.497,0
832.958,523308,971.445,1
452.946,565624,1065.25,0
817.863,545006,1008.24,1
621.227,520905,981.397,0
810.434,508738,943.456,1
583.024,657387,1237.3,0
616.01,532354,989.21,1
459.72,411055,775.429,0
833.265,529899,984.258,1
1579.05,673913,1268.29,0
799.31,537893,1001.38,1
606.613,389539,735.085,0
847.047,549057,1017.86,1
819.818,558228,1051.38,0
763.321,523515,973.376,1
516.589,760126,1429.94,0
604.499,520566,964.881,1
813.853,484144,897.906,1
806.999,522566,968.333,1
757.898,494480,918.404,1
819.567,537262,997.652,1
832.956,523308,971.445,1
590.823,509506,960.024,0
781.982,534915,993.499,1
864.307,522868,970.88,1
283.021,477269,899.581,0
817.588,521269,967.889,1
1153.65,495276,933.342,0
778.913,516325,959.627,1
415.794,467254,880.802,0
532.541,536837,1011.27,0
776.793,523058,968.953,1
810.524,535380,995.159,1
817.864,545006,1008.24,1
891.479,500123,926.811,1
586.029,436013,822.224,0
504.925,457856,863.18,0
283.038,477269,899.581,0
799.238,543642,1008.83,1
769.658,520566,964.881,1
763.664,515166,956.665,1
495.464,464850,876.294,0
490.764,625827,1178.13,0
620.892,522506,971.288,1
490.778,625827,1178.13,0
833.265,529899,984.258,1
864.449,528085,981.101,1
283.077,477269,899.581,0
799.729,525438,975.891,1
928.036,622630,1172.13,0
423.177,392321,740.302,0
572.404,646172,1216.27,0
372.169,537918,1013.3,0
769.013,536471,994.27,1
810.837,550899,1022.91,1
751.396,508703,946.802,1
863.023,525413,972.545,1
851.697,519049,962.396,1
690.367,454083,856.106,0
521.511,409274,772.09,0
747.159,772806,1453.71,0
611.784,523515,973.376,1
410.808,589718,1110.42,0
574.188,579203,1090.71,0
844.879,548020,1017.66,1
452.983,565624,1065.25,0
629.717,508738,943.456,1
533.185,360644,680.909,0
582.594,580322,1092.81,0
773.71,515358,958.496,1
747.289,772806,1453.71,0
596.021,455996,859.692,0
483.428,407391,768.558,0
851.697,519049,962.396,1
615.602,732029,1377.25,0
775.987,506590,941.402,1
1579.07,673913,1268.29,0
789.682,527578,982.054,1
806.999,522566,968.333,1
816.817,523363,974.214,1
517.67,475198,895.697,0
799.309,537893,1001.38,1
908.682,524168,969.633,1
820.614,522660,969.755,1
775.704,714262,1343.94,0
794.363,542916,1008.87,1
621.19,520905,981.397,0
790.995,531427,988.902,1
840.746,354691,669.747,0
580.118,594149,1118.73,0
722.666,662333,1246.57,0
775.742,714262,1343.94,0
621.305,520905,981.397,0
459.757,411055,775.429,0
469.178,598137,1126.21,0
798.886,517161,960.232,1
605.108,534915,993.499,1
778.281,529385,982.101,1
574.254,579203,1090.71,0
750.429,463760,874.251,0
771.126,532354,989.21,1
455.945,628259,1182.69,0
530.996,421923,795.806,0
789.835,520249,966.249,1
624.046,567459,1068.69,0
789.834,520249,966.249,1
766.713,527666,982.951,1
664.765,513011,966.596,0
615.542,516198,972.571,0
633.316,537262,997.652,1
494.355,358722,677.304,0
543.012,457373,862.276,0
454.527,471388,888.553,0
660.429,724237,1362.64,0
794.364,542916,1008.87,1
794.365,542916,1008.87,1
518.198,584460,1100.56,0
818.109,511759,949.606,1
851.696,519049,962.396,1
785.88,521886,969.937,1
582.602,580322,1092.81,0
423.165,392321,740.302,0
533.258,360644,680.909,0
801.999,538097,998.115,1
483.533,407391,768.558,0
848.38,535320,993.679,1
495.518,464850,876.294,0
586.301,575478,1083.72,0
517.063,590575,1112.03,0
775.987,506590,941.402,1
930.773,603763,1136.76,0
415.781,467254,880.802,0
773.71,515358,958.496,1
834.32,505029,938.876,1
582.854,430499,811.887,0
790.995,531427,988.902,1
542.997,457373,862.276,0
763.324,523515,973.376,1
794.56,528119,979.916,1
527.725,635086,1195.49,0
794.56,528119,979.916,1
533.185,360644,680.909,0
790.995,531427,988.902,1
515.107,551064,1037.94,0
542.955,457373,862.276,0
810.435,508738,943.456,1
722.67,662333,1246.57,0
432.231,445143,839.343,0
775.612,527758,982.095,1
370.049,610082,1148.6,0
583.016,657387,1237.3,0
817.863,545006,1008.24,1
819.566,537262,997.652,1
751.396,508703,946.802,1
991.71,628726,1183.56,0
796.746,495498,919.284,1
799.729,525438,975.891,1
766.714,527666,982.951,1
540.037,430959,812.749,0
991.716,628726,1183.56,0
930.779,603763,1136.76,0
818.497,519520,965.201,1
794.365,542916,1008.87,1
781.225,522506,971.288,1
799.31,537893,1001.38,1
743.344,543394,1011.16,1
441.392,618543,1164.47,0
864.449,528085,981.101,1
596.026,455996,859.692,0
640.074,600173,1130.02,0
580.697,591857,1114.43,0
625.631,738969,1390.27,0
816.817,523363,974.214,1
494.409,358722,677.304,0
631.758,527578,982.054,1
559.762,522543,984.468,0
778.913,516325,959.627,1
830.404,528404,982.408,1
811.679,536198,994.148,1
543.012,457373,862.276,0
810.523,535380,995.159,1
773.709,515358,958.496,1
761.997,495943,921.732,1
499.257,430958,812.747,0
847.048,549057,1017.86,1
1153.63,495276,933.342,0
817.863,545006,1008.24,1
819.566,537262,997.652,1
1153.49,495276,933.342,0
806.999,522566,968.333,1
851.697,519049,962.396,1
516.982,590575,1112.03,0
747.266,772806,1453.71,0
609.588,441681,832.852,0
848.38,535320,993.679,1
806.479,531795,987.871,1
799.309,537893,1001.38,1
671.35,524168,969.633,1
516.648,760126,1429.94,0
798.886,517161,960.232,1
775.987,506590,941.402,1
454.571,471388,888.553,0
799.725,514111,957.06,1
781.226,522506,971.288,1
769.012,536471,994.27,1
625.657,738969,1390.27,0
494.304,358722,677.304,0
799.238,543642,1008.83,1
830.521,505442,937.788,1
518.235,584460,1100.56,0
799.31,537893,1001.38,1
640.033,600173,1130.02,0
864.307,522868,970.88,1
459.888,500534,943.202,0
771.126,532354,989.21,1
793.469,518725,962.853,1
452.951,565624,1065.25,0
738.796,531169,989.392,1
790.477,503872,935.035,1
625.644,738969,1390.27,0
540.043,430959,812.749,0
412.654,414190,781.306,0
725.039,643812,1211.85,0
471.958,584773,1101.15,0
572.349,646172,1216.27,0
690.369,454083,856.106,0
799.31,537893,1001.38,1
816.816,523363,974.214,1
810.837,550899,1022.91,1
751.395,508703,946.802,1
412.7,414190,781.306,0
441.193,554224,1043.87,0
521.506,409274,772.09,0
449.152,668752,1258.61,0
615.607,516198,972.571,0
819.566,537262,997.652,1
639.869,537893,1001.38,1
483.546,407391,768.558,0
372.135,537918,1013.3,0
908.681,524168,969.633,1
530.986,421923,795.806,0
763.324,523515,973.376,1
864.307,522868,970.88,1
441.251,618543,1164.47,0
621.304,520905,981.397,0
796.873,532384,989.667,1
625.65,738969,1390.27,0
751.395,508703,946.802,1
798.721,520927,968.594,1
819.774,558228,1051.38,0
479.345,525864,990.696,0
457.947,569380,1072.29,0
790.479,503872,935.035,1
580.984,789442,1484.9,0
283.032,477269,899.581,0
789.834,520249,966.249,1
799.726,514111,957.06,1
521.476,409274,772.09,0
518.939,658403,1239.21,0
603.19,495943,921.732,1
799.728,525438,975.891,1
368,385235,727.016,0
798.721,520927,968.594,1
797.901,506251,938.41,1
590.966,449659,847.811,0
789.682,527578,982.054,1
930.772,603763,1136.76,0
751.395,508703,946.802,1
771.126,532354,989.21,1
459.885,500534,943.202,0
585.973,605493,1140,0
830.401,528404,982.408,1
851.698,519049,962.396,1
574.253,579203,1090.71,0
533.824,606000,1140.95,0
621.285,520905,981.397,0
761.996,495943,921.732,1
746.049,414006,780.962,0
757.899,494480,918.404,1
452.908,565624,1065.25,0
799.726,514111,957.06,1
615.561,516198,972.571,0
1579.07,673913,1268.29,0
533.184,360644,680.909,0
585.933,605493,1140,0
806.48,531795,987.871,1
743.624,506861,943.505,1
781.983,534915,993.499,1
490.751,625827,1178.13,0
796.746,495498,919.284,1
801.999,538097,998.115,1
743.345,543394,1011.16,1
743.624,506861,943.505,1
840.643,354691,669.747,0
927.945,622630,1172.13,0
517.042,590575,1112.03,0
642.625,532586,989.706,1
781.983,534915,993.499,1
580.689,591857,1114.43,0
582.87,430499,811.887,0
908.683,524168,969.633,1
820.373,508556,944.674,1
776.792,523058,968.953,1
799.309,537893,1001.38,1
844.879,548020,1017.66,1
423.21,392321,740.302,0
830.403,528404,982.408,1
624.038,567459,1068.69,0
820.374,508556,944.674,1
817.863,545006,1008.24,1
660.417,724237,1362.64,0
738.796,531169,989.392,1
574.231,579203,1090.71,0
785.785,526855,981.3,1
531,421923,795.806,0
790.481,503872,935.035,1
690.259,454083,856.106,0
623.921,567459,1068.69,0
452.913,565624,1065.25,0
494.384,358722,677.304,0
479.321,525864,990.696,0
743.345,543394,1011.16,1
540.049,430959,812.749,0
441.384,618543,1164.47,0
763.324,523515,973.376,1
891.48,500123,926.811,1
518.317,584460,1100.56,0
733.469,533647,991.295,1
585.885,605493,1140,0
798.886,517161,960.232,1
590.739,509506,960.024,0
789.682,527578,982.054,1
841.869,534217,990.133,1
693.876,366198,691.321,0
451.205,644458,1213.06,0
582.654,580322,1092.81,0
1578.73,673913,1268.29,0
505.008,457856,863.18,0
817.863,545006,1008.24,1
432.232,445143,839.343,0
844.879,548020,1017.66,1
810.436,508738,943.456,1
778.913,516325,959.627,1
469.153,598137,1126.21,0
623.717,536198,994.148,1
851.698,519049,962.396,1
799.239,543642,1008.83,1
582.733,580322,1092.81,0
789.682,527578,982.054,1
833.265,529899,984.258,1
750.346,463760,874.251,0
863.022,525413,972.545,1
738.796,531169,989.392,1
800.659,541816,1007.24,1
802.486,526586,979.093,1
771.125,532354,989.21,1
927.884,622630,1172.13,0
1115.98,329200,621.95,0
796.747,495498,919.284,1
527.8,635086,1195.49,0
531.003,421923,795.806,0
586.057,436013,822.224,0
613.48,508703,946.802,1
776.792,523058,968.953,1
789.681,527578,982.054,1
484.808,360376,680.406,0
796.874,532384,989.667,1
810.794,531248,988.015,1
1153.64,495276,933.342,0
1579.06,673913,1268.29,0
441.361,618543,1164.47,0
583.004,657387,1237.3,0
574.252,579203,1090.71,0
927.816,622630,1172.13,0
461.266,389327,734.689,0
781.226,522506,971.288,1
539.971,430959,812.749,0
595.988,455996,859.692,0
451.277,644458,1213.06,0
412.722,414190,781.306,0
796.746,495498,919.284,1
789.682,527578,982.054,1
615.635,732029,1377.25,0
572.429,646172,1216.27,0
432.183,445143,839.343,0
484.748,360376,680.406,0
627.356,520927,968.594,1
533.207,360644,680.909,0
454.583,471388,888.553,0
776.533,507843,944.735,1
615.547,516198,972.571,0
469.188,598137,1126.21,0
830.52,505442,937.788,1
457.885,569380,1072.29,0
928.057,622630,1172.13,0
793.468,518725,962.853,1
769.012,536471,994.27,1
769.012,536471,994.27,1
763.322,523515,973.376,1
805.69,510810,946.659,1
778.281,529385,982.101,1
615.676,732029,1377.25,0
559.662,522543,984.468,0
559.681,522543,984.468,0
801.998,538097,998.115,1
517.124,590575,1112.03,0
454.585,471388,888.553,0
454.561,471388,888.553,0
490.784,625827,1178.13,0
864.307,522868,970.88,1
738.796,531169,989.392,1
690.336,454083,856.106,0
441.394,618543,1164.47,0
816.818,523363,974.214,1
810.837,550899,1022.91,1
799.309,537893,1001.38,1
776.792,523058,968.953,1
813.853,484144,897.906,1
367.99,385235,727.016,0
586.05,436013,822.224,0
490.713,625827,1178.13,0
540.014,430959,812.749,0
796.746,495498,919.284,1
841.869,534217,990.133,1
835.029,690843,1300.03,0
735.446,482218,908.86,0
348.314,610693,1149.75,0
725.029,643812,1211.85,0
801.998,538097,998.115,1
867.767,519778,963.011,1
757.898,494480,918.404,1
847.047,549057,1017.86,1
802.486,526586,979.093,1
820.371,508556,944.674,1
461.323,389327,734.689,0
471.952,584773,1101.15,0
750.274,463760,874.251,0
802.486,526586,979.093,1
639.997,600173,1130.02,0
533.876,606000,1140.95,0
891.479,500123,926.811,1
606.611,389539,735.085,0
476.413,565725,1065.44,0
816.818,523363,974.214,1
763.324,523515,973.376,1
797.902,506251,938.41,1
533.26,360644,680.909,0
840.733,354691,669.747,0
586.024,605493,1140,0
585.965,605493,1140,0
819.566,537262,997.652,1
818.109,511759,949.606,1
590.917,449659,847.811,0
763.665,515166,956.665,1
459.897,500534,943.202,0
476.51,565725,1065.44,0
1153.48,495276,933.342,0
833.265,529899,984.258,1
452.969,565624,1065.25,0
515.11,551064,1037.94,0
891.481,500123,926.811,1
368.021,385235,727.016,0
763.322,523515,973.376,1
586.323,575478,1083.72,0
793.467,518725,962.853,1
597.168,538811,1001.14,1
606.604,389539,735.085,0
776.792,523058,968.953,1
585.837,605493,1140,0
819.566,537262,997.652,1
776.534,507843,944.735,1
757.899,494480,918.404,1
515.109,551064,1037.94,0
542.955,457373,862.276,0
741.988,507091,955.497,0
870.378,512707,948.277,1
518.904,658403,1239.21,0
516.562,760126,1429.94,0
642.645,548020,1017.66,1
567.328,468419,882.987,0
749.958,413433,851.205,0
725.166,643812,1211.85,0
533.891,606000,1140.95,0
819.566,537262,997.652,1
449.199,668752,1258.61,0
741.911,507091,955.497,0
820.373,508556,944.674,1
516.588,760126,1429.94,0
778.913,516325,959.627,1
801.999,538097,998.115,1
609.558,441681,832.852,0
864.448,528085,981.101,1
532.083,509570,960.144,0
494.34,358722,677.304,0
774.624,546791,1016.43,1
796.874,532384,989.667,1
625.556,738969,1390.27,0
606.534,389539,735.085,0
586.318,575478,1083.72,0
449.185,668752,1258.61,0
639.977,600173,1130.02,0
810.795,531248,988.015,1
810.435,508738,943.456,1
798.721,520927,968.594,1
605.843,518725,962.853,1
810.837,550899,1022.91,1
585.986,436013,822.224,0
623.111,517161,960.232,1
638.874,508556,944.674,1
640.08,600173,1130.02,0
559.75,522543,984.468,0
538.131,574545,1081.97,0
750.358,463760,874.251,0
820.372,508556,944.674,1
1116.15,329200,621.95,0
428.987,485281,914.602,0
635.758,531427,988.902,1
613.645,544183,1012.33,1
586.338,575478,1083.72,0
455.911,628259,1182.69,0
517.692,475198,895.697,0
781.226,522506,971.288,1
830.522,505442,937.788,1
504.935,457856,863.18,0
582.7,580322,1092.81,0
639.977,534217,990.133,1
483.494,407391,768.558,0
580.658,591857,1114.43,0
554.46,413433,851.205,0
618.429,521886,969.937,1
582.879,430499,811.887,0
495.442,464850,876.294,0
372.117,537918,1013.3,0
648.621,531248,988.015,1
775.987,506590,941.402,1
533.188,360644,680.909,0
789.835,520249,966.249,1
348.318,610693,1149.75,0
820.373,508556,944.674,1
567.195,468419,882.987,0
757.899,494480,918.404,1
819.567,537262,997.652,1
636.908,523308,971.445,1
766.876,514001,953.239,1
851.696,519049,962.396,1
581.01,789442,1484.9,0
428.914,485281,914.602,0
499.345,430958,812.747,0
531.969,509570,960.144,0
806.999,522566,968.333,1
574.251,579203,1090.71,0
484.811,360376,680.406,0
793.468,518725,962.853,1
763.665,515166,956.665,1
826.599,535202,994.961,1
802.486,526586,979.093,1
819.792,558228,1051.38,0
582.708,580322,1092.81,0
769.013,536471,994.27,1
834.319,505029,938.876,1
580.918,789442,1484.9,0
518.299,519715,979.165,0
582.862,430499,811.887,0
773.709,515358,958.496,1
423.193,392321,740.302,0
851.698,519049,962.396,1
820.374,508556,944.674,1
615.594,732029,1377.25,0
608.746,506590,941.402,1
449.199,668752,1258.61,0
802.486,526586,979.093,1
818.497,519520,965.201,1
586.086,436013,822.224,0
789.682,527578,982.054,1
432.234,445143,839.343,0
590.855,449659,847.811,0
517.05,590575,1112.03,0
722.645,662333,1246.57,0
638.808,519520,965.201,1
820.615,522660,969.755,1
733.469,533647,991.295,1
799.238,543642,1008.83,1
766.712,527666,982.951,1
504.934,457856,863.18,0
459.787,411055,775.429,0
844.879,548020,1017.66,1
412.74,414190,781.306,0
851.696,519049,962.396,1
454.58,471388,888.553,0
811.681,536198,994.148,1
867.769,519778,963.011,1
518.302,584460,1100.56,0
840.594,354691,669.747,0
743.344,543394,1011.16,1
789.682,527578,982.054,1
743.345,543394,1011.16,1
372.14,537918,1013.3,0
1578.98,673913,1268.29,0
693.834,366198,691.321,0
790.995,531427,988.902,1
799.726,514111,957.06,1
806.48,531795,987.871,1
774.624,546791,1016.43,1
518.921,658403,1239.21,0
517.11,590575,1112.03,0
606.606,389539,735.085,0
517.005,590575,1112.03,0
735.459,482218,908.86,0
802.486,526586,979.093,1
490.671,625827,1178.13,0
738.796,531169,989.392,1
609.594,441681,832.852,0
533.816,606000,1140.95,0
567.281,468419,882.987,0
798.721,520927,968.594,1
801.999,538097,998.115,1
800.659,541816,1007.24,1
441.387,618543,1164.47,0
624.718,510810,946.659,1
580.942,789442,1484.9,0
781.983,534915,993.499,1
832.958,523308,971.445,1
623.984,567459,1068.69,0
742.018,507091,955.497,0
693.959,366198,691.321,0
451.232,644458,1213.06,0
834.319,505029,938.876,1
817.203,532586,989.706,1
848.38,535320,993.679,1
848.38,535320,993.679,1
457.962,569380,1072.29,0
757.898,494480,918.404,1
596.073,455996,859.692,0
722.566,662333,1246.57,0
606.59,515358,958.496,1
810.436,508738,943.456,1
799.727,525438,975.891,1
810.435,508738,943.456,1
818.497,519520,965.201,1
516.589,760126,1429.94,0
766.713,527666,982.951,1
518.152,519715,979.165,0
790.48,503872,935.035,1
368.013,385235,727.016,0
499.34,430958,812.747,0
735.442,482218,908.86,0
654.741,519049,962.396,1
816.818,523363,974.214,1
847.047,549057,1017.86,1
870.377,512707,948.277,1
505.009,457856,863.18,0
789.834,520249,966.249,1
819.566,537262,997.652,1
757.083,538811,1001.14,1
991.685,628726,1183.56,0
410.804,589718,1110.42,0
554.431,413433,851.205,0
761.995,495943,921.732,1
649.034,519778,963.011,1
789.834,520249,966.249,1
766.877,514001,953.239,1
751.396,508703,946.802,1
832.958,523308,971.445,1
841.869,534217,990.133,1
798.72,520927,968.594,1
432.216,445143,839.343,0
621.283,520905,981.397,0
559.72,522543,984.468,0
766.713,527666,982.951,1
451.198,644458,1213.06,0
582.938,657387,1237.3,0
693.985,366198,691.321,0
757.084,538811,1001.14,1
412.757,414190,781.306,0
415.792,467254,880.802,0
415.79,467254,880.802,0
451.254,644458,1213.06,0
483.472,407391,768.558,0
819.567,537262,997.652,1
693.859,366198,691.321,0
798.72,520927,968.594,1
775.612,527758,982.095,1
586.658,395836,746.894,0
532.513,536837,1011.27,0
789.834,520249,966.249,1
778.281,529385,982.101,1
797.901,506251,938.41,1
452.068,651425,1226.12,0
518.948,658403,1239.21,0
582.991,657387,1237.3,0
741.966,507091,955.497,0
785.785,526855,981.3,1
799.309,537893,1001.38,1
781.982,534915,993.499,1
810.837,550899,1022.91,1
797.902,506251,938.41,1
835.034,690843,1300.03,0
778.913,516325,959.627,1
606.532,389539,735.085,0
459.9,500534,943.202,0
796.746,495498,919.284,1
813.853,484144,897.906,1
818.11,511759,949.606,1
590.838,509506,960.024,0
580.694,591857,1114.43,0
725.067,643812,1211.85,0
864.307,522868,970.88,1
813.853,484144,897.906,1
580.101,594149,1118.73,0
799.31,537893,1001.38,1
766.713,527666,982.951,1
476.498,565725,1065.44,0
428.073,598481,1126.85,0
798.721,520927,968.594,1
517.654,475198,895.697,0
851.697,519049,962.396,1
441.19,554224,1043.87,0
476.515,565725,1065.44,0
771.126,532354,989.21,1
621.305,520905,981.397,0
722.526,662333,1246.57,0
813.853,484144,897.906,1
817.588,521269,967.889,1
774.623,546791,1016.43,1
826.6,535202,994.961,1
640.011,600173,1130.02,0
615.651,732029,1377.25,0
800.659,541816,1007.24,1
790.478,503872,935.035,1
747.167,772806,1453.71,0
798.72,520927,968.594,1
572.396,646172,1216.27,0
742.01,507091,955.497,0
781.983,534915,993.499,1
517.071,590575,1112.03,0
459.828,500534,943.202,0
538.156,574545,1081.97,0
813.853,484144,897.906,1
572.306,646172,1216.27,0
790.478,503872,935.035,1
532.482,536837,1011.27,0
451.247,644458,1213.06,0
867.769,519778,963.011,1
763.665,515166,956.665,1
799.729,525438,975.891,1
799.728,525438,975.891,1
848.38,535320,993.679,1
504.934,457856,863.18,0
612.003,546791,1016.43,1
785.786,526855,981.3,1
429.008,485281,914.602,0
789.834,520249,966.249,1
471.95,584773,1101.15,0
1579.06,673913,1268.29,0
790.994,531427,988.902,1
798.721,520927,968.594,1
590.938,449659,847.811,0
539.977,430959,812.749,0
738.796,531169,989.392,1
746.151,414006,780.962,0
775.612,527758,982.095,1
743.624,506861,943.505,1
863.024,525413,972.545,1
585.972,436013,822.224,0
870.379,512707,948.277,1
775.612,527758,982.095,1
582.982,657387,1237.3,0
582.668,580322,1092.81,0
820.613,522660,969.755,1
820.614,522660,969.755,1
819.567,537262,997.652,1
459.778,411055,775.429,0
776.792,523058,968.953,1
790.479,503872,935.035,1
580.87,789442,1484.9,0
763.324,523515,973.376,1
790.995,531427,988.902,1
459.696,411055,775.429,0
660.382,724237,1362.64,0
833.265,529899,984.258,1
441.136,554224,1043.87,0
585.924,605493,1140,0
612.315,527758,982.095,1
554.422,413433,851.205,0
802.487,526586,979.093,1
799.728,525438,975.891,1
743.623,506861,943.505,1
817.864,545006,1008.24,1
459.771,411055,775.429,0
851.697,519049,962.396,1
660.364,724237,1362.64,0
844.88,548020,1017.66,1
410.795,589718,1110.42,0
790.48,503872,935.035,1
554.396,413433,851.205,0
515.129,551064,1037.94,0
796.746,495498,919.284,1
806.479,531795,987.871,1
789.834,520249,966.249,1
428.15,598481,1126.85,0
789.681,527578,982.054,1
738.796,531169,989.392,1
504.934,457856,863.18,0
449.184,668752,1258.61,0
790.482,503872,935.035,1
820.372,508556,944.674,1
816.816,523363,974.214,1
490.771,625827,1178.13,0
810.435,508738,943.456,1
819.9,558228,1051.38,0
848.38,535320,993.679,1
851.698,519049,962.396,1
851.698,519049,962.396,1
283.042,477269,899.581,0
733.469,533647,991.295,1
532.068,509570,960.144,0
625.604,738969,1390.27,0
757.084,538811,1001.14,1
820.614,522660,969.755,1
835.058,690843,1300.03,0
867.768,519778,963.011,1
722.57,662333,1246.57,0
802.486,526586,979.093,1
624.074,567459,1068.69,0
1115.98,329200,621.95,0
766.877,514001,953.239,1
451.146,644458,1213.06,0
733.469,533647,991.295,1
811.68,536198,994.148,1
908.682,524168,969.633,1
848.381,535320,993.679,1
733.468,533647,991.295,1
790.482,503872,935.035,1
738.796,531169,989.392,1
819.891,558228,1051.38,0
785.88,521886,969.937,1
799.725,514111,957.06,1
518.305,519715,979.165,0
590.779,509506,960.024,0
761.997,495943,921.732,1
826.598,535202,994.961,1
794.364,542916,1008.87,1
649,535202,994.961,1
799.727,525438,975.891,1
908.682,524168,969.633,1
623.717,536198,994.148,1
735.357,482218,908.86,0
583.02,657387,1237.3,0
819.567,537262,997.652,1
781.983,534915,993.499,1
521.507,409274,772.09,0
799.31,537893,1001.38,1
367.937,385235,727.016,0
798.721,520927,968.594,1
531.996,509570,960.144,0
590.841,509506,960.024,0
348.3,610693,1149.75,0
590.814,509506,960.024,0
532.003,509570,960.144,0
412.666,414190,781.306,0
848.381,535320,993.679,1
725.02,643812,1211.85,0
806.999,522566,968.333,1
590.771,509506,960.024,0
586.595,395836,746.894,0
775.728,714262,1343.94,0
863.022,525413,972.545,1
781.227,522506,971.288,1
810.524,535380,995.159,1
811.68,536198,994.148,1
816.818,523363,974.214,1
516.632,760126,1429.94,0
785.785,526855,981.3,1
615.626,732029,1377.25,0
580.046,594149,1118.73,0
495.432,464850,876.294,0
590.848,509506,960.024,0
830.52,505442,937.788,1
830.402,528404,982.408,1
798.721,520927,968.594,1
819.566,537262,997.652,1
774.623,546791,1016.43,1
595.999,455996,859.692,0
567.198,468419,882.987,0
816.817,523363,974.214,1
801.998,538097,998.115,1
660.515,724237,1362.64,0
668.821,528085,981.101,1
813.853,484144,897.906,1
867.769,519778,963.011,1
817.587,521269,967.889,1
554.546,413433,851.205,0
664.703,513011,966.596,0
621.307,520905,981.397,0
479.375,525864,990.696,0
776.532,507843,944.735,1
580.685,591857,1114.43,0
517.685,475198,895.697,0
428.147,598481,1126.85,0
