Miner Avg Block Size,Hash Rate,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic/node,Mean Block Size_x,Miner Avg Block Gen Interval,Label
532246,0.159,496.351,496.698,496.744,465.526,994.148,537090,4241.67,1
540920,0.133,496.351,496.698,496.744,465.526,994.148,537090,4679.84,1
535647,0.066,496.351,496.698,496.744,465.526,994.148,537090,8541,1
602117,0.054,496.351,496.698,496.744,465.526,994.148,537090,11928.3,1
473081,0.029,496.351,496.698,496.744,465.526,994.148,537090,18643.1,1
484892,0.016,496.351,496.698,496.744,465.526,994.148,537090,29042.8,1
589453,0.012,496.351,496.698,496.744,465.526,994.148,537090,34682.9,1
439441,0.012,496.351,496.698,496.744,465.526,994.148,537090,44661.9,1
644695,0.012,496.351,496.698,496.744,465.526,994.148,537090,77229.2,1
728486,0.009,496.351,496.698,496.744,465.526,994.148,537090,51821.8,1
441560,0.005,496.351,496.698,496.744,465.526,994.148,537090,108248,1
645286,0.005,496.351,496.698,496.744,465.526,994.148,537090,95807.1,1
465820,0.002,496.351,496.698,496.744,465.526,994.148,537090,291445,1
708697,0.002,496.351,496.698,496.744,465.526,994.148,537090,189143,1
488583,0.3,496.351,496.698,496.744,465.526,994.148,525916,2030.47,1
482839,0.185,387.318,387.57,387.724,363.287,935.035,504824,3746.36,1
472911,0.159,387.318,387.57,387.724,363.287,935.035,504824,3676.85,1
538856,0.133,387.318,387.57,387.724,363.287,935.035,504824,4282.58,1
502602,0.066,387.318,387.57,387.724,363.287,935.035,504824,9138.53,1
530665,0.054,387.318,387.57,387.724,363.287,935.035,504824,11679.5,1
611061,0.029,387.318,387.57,387.724,363.287,935.035,504824,23029.6,1
558529,0.016,387.318,387.57,387.724,363.287,935.035,504824,40824.6,1
529014,0.012,387.318,387.57,387.724,363.287,935.035,504824,40573.2,1
641576,0.012,387.318,387.57,387.724,363.287,935.035,504824,68361.4,1
551109,0.012,387.318,387.57,387.724,363.287,935.035,504824,33548,1
787983,0.009,387.318,387.57,387.724,363.287,935.035,504824,79797.1,1
456872,0.005,387.318,387.57,387.724,363.287,935.035,504824,59026.8,1
513860,0.005,387.318,387.57,387.724,363.287,935.035,504824,101881,1
695584,0.002,387.318,387.57,387.724,363.287,935.035,504824,171326,1
731146,0.002,387.318,387.57,387.724,363.287,935.035,504824,197103,1
444179,0.3,387.318,387.57,387.724,363.287,935.035,492679,2069.51,1
528924,0.185,259.097,259.361,259.451,243.053,997.652,539061,3346.97,1
539253,0.159,259.097,259.361,259.451,243.053,997.652,539061,3995.18,1
597318,0.133,259.097,259.361,259.451,243.053,997.652,539061,4494.94,1
600322,0.066,259.097,259.361,259.451,243.053,997.652,539061,10217.5,1
480397,0.054,259.097,259.361,259.451,243.053,997.652,539061,13634.6,1
591500,0.029,259.097,259.361,259.451,243.053,997.652,539061,22010.6,1
492581,0.016,259.097,259.361,259.451,243.053,997.652,539061,27790.9,1
422584,0.012,259.097,259.361,259.451,243.053,997.652,539061,41548.5,1
520368,0.012,259.097,259.361,259.451,243.053,997.652,539061,44224.8,1
550904,0.012,259.097,259.361,259.451,243.053,997.652,539061,41724.9,1
721245,0.009,259.097,259.361,259.451,243.053,997.652,539061,86367.2,1
814428,0.005,259.097,259.361,259.451,243.053,997.652,539061,91681.8,1
267606,0.005,259.097,259.361,259.451,243.053,997.652,539061,98747.4,1
993808,0.002,259.097,259.361,259.451,243.053,997.652,539061,304207,1
579852,0.002,259.097,259.361,259.451,243.053,997.652,539061,79604,1
435931,0.3,259.097,259.361,259.451,243.053,997.652,516394,2188.56,1
532016,0.185,439.64,440.002,440.084,412.374,968.594,522386,3791.52,1
513601,0.159,439.64,440.002,440.084,412.374,968.594,522386,4410.58,1
484490,0.133,439.64,440.002,440.084,412.374,968.594,522386,5027.8,1
576254,0.066,439.64,440.002,440.084,412.374,968.594,522386,7563.57,1
585364,0.054,439.64,440.002,440.084,412.374,968.594,522386,10463.5,1
539445,0.029,439.64,440.002,440.084,412.374,968.594,522386,15895.2,1
337971,0.016,439.64,440.002,440.084,412.374,968.594,522386,58233.1,1
531955,0.012,439.64,440.002,440.084,412.374,968.594,522386,34361.9,1
654817,0.012,439.64,440.002,440.084,412.374,968.594,522386,41854.6,1
513379,0.012,439.64,440.002,440.084,412.374,968.594,522386,49132.3,1
555650,0.009,439.64,440.002,440.084,412.374,968.594,522386,47202,1
825241,0.005,439.64,440.002,440.084,412.374,968.594,522386,156265,1
474505,0.005,439.64,440.002,440.084,412.374,968.594,522386,141127,1
454155,0.002,439.64,440.002,440.084,412.374,968.594,522386,191329,1
715876,0.002,439.64,440.002,440.084,412.374,968.594,522386,91683.8,1
440547,0.3,439.64,440.002,440.084,412.374,968.594,503734,2029,1
572298,0.185,212.294,212.551,212.617,199.183,993.499,537113,2925.32,1
541942,0.159,212.294,212.551,212.617,199.183,993.499,537113,3589.44,1
519613,0.133,212.294,212.551,212.617,199.183,993.499,537113,4770.36,1
501119,0.066,212.294,212.551,212.617,199.183,993.499,537113,10277.1,1
584619,0.054,212.294,212.551,212.617,199.183,993.499,537113,9773.01,1
481028,0.029,212.294,212.551,212.617,199.183,993.499,537113,27120.5,1
552041,0.016,212.294,212.551,212.617,199.183,993.499,537113,39244.2,1
533012,0.012,212.294,212.551,212.617,199.183,993.499,537113,37312.3,1
421179,0.012,212.294,212.551,212.617,199.183,993.499,537113,41307.3,1
462856,0.012,212.294,212.551,212.617,199.183,993.499,537113,25020.4,1
694149,0.009,212.294,212.551,212.617,199.183,993.499,537113,110149,1
2.07956e-312,0.005,212.294,212.551,212.617,199.183,993.499,537113,0,1
804531,0.005,212.294,212.551,212.617,199.183,993.499,537113,74524.5,1
48161.5,0.002,212.294,212.551,212.617,199.183,993.499,537113,40687.1,1
919699,0.002,212.294,212.551,212.617,199.183,993.499,537113,74251.3,1
419463,0.3,212.294,212.551,212.617,199.183,993.499,509440,2157.74,1
520512,0.185,643.659,644.054,644.128,603.652,974.214,524237,3733.81,1
549485,0.159,643.659,644.054,644.128,603.652,974.214,524237,3782.42,1
556357,0.133,643.659,644.054,644.128,603.652,974.214,524237,4671.41,1
512597,0.066,643.659,644.054,644.128,603.652,974.214,524237,11281.3,1
581991,0.054,643.659,644.054,644.128,603.652,974.214,524237,13568.4,1
643646,0.029,643.659,644.054,644.128,603.652,974.214,524237,18630.5,1
571794,0.016,643.659,644.054,644.128,603.652,974.214,524237,34289.1,1
553432,0.012,643.659,644.054,644.128,603.652,974.214,524237,77091,1
383569,0.012,643.659,644.054,644.128,603.652,974.214,524237,87955.5,1
233713,0.012,643.659,644.054,644.128,603.652,974.214,524237,37066.3,1
431420,0.009,643.659,644.054,644.128,603.652,974.214,524237,72982.7,1
561626,0.005,643.659,644.054,644.128,603.652,974.214,524237,292520,1
434065,0.005,643.659,644.054,644.128,603.652,974.214,524237,86157.3,1
559685,0.002,643.659,644.054,644.128,603.652,974.214,524237,0,1
485542,0.002,643.659,644.054,644.128,603.652,974.214,524237,405388,1
452591,0.3,643.659,644.054,644.128,603.652,974.214,512711,2197.81,1
551253,0.185,481.747,482.076,482.248,451.852,982.054,528906,3402.77,1
511505,0.159,481.747,482.076,482.248,451.852,982.054,528906,4281.2,1
554601,0.133,481.747,482.076,482.248,451.852,982.054,528906,4989.44,1
561156,0.066,481.747,482.076,482.248,451.852,982.054,528906,10410.6,1
527321,0.054,481.747,482.076,482.248,451.852,982.054,528906,10671.4,1
513478,0.029,481.747,482.076,482.248,451.852,982.054,528906,19112.5,1
563239,0.016,481.747,482.076,482.248,451.852,982.054,528906,38529.9,1
431678,0.012,481.747,482.076,482.248,451.852,982.054,528906,33257.8,1
615747,0.012,481.747,482.076,482.248,451.852,982.054,528906,34984.3,1
653244,0.012,481.747,482.076,482.248,451.852,982.054,528906,60105.2,1
502974,0.009,481.747,482.076,482.248,451.852,982.054,528906,49830.2,1
368334,0.005,481.747,482.076,482.248,451.852,982.054,528906,91423,1
561096,0.005,481.747,482.076,482.248,451.852,982.054,528906,133460,1
345468,0.002,481.747,482.076,482.248,451.852,982.054,528906,484193,1
870674,0.002,481.747,482.076,482.248,451.852,982.054,528906,170603,1
446583,0.3,481.747,482.076,482.248,451.852,982.054,511643,2065.98,1
548748,0.185,461.6,461.978,462.02,432.939,962.396,520341,3575.08,1
503917,0.159,461.6,461.978,462.02,432.939,962.396,520341,4465.45,1
524547,0.133,461.6,461.978,462.02,432.939,962.396,520341,4891.56,1
536223,0.066,461.6,461.978,462.02,432.939,962.396,520341,9416.77,1
534530,0.054,461.6,461.978,462.02,432.939,962.396,520341,12569.9,1
564947,0.029,461.6,461.978,462.02,432.939,962.396,520341,21602.9,1
525734,0.016,461.6,461.978,462.02,432.939,962.396,520341,36548.3,1
412055,0.012,461.6,461.978,462.02,432.939,962.396,520341,31516.5,1
446228,0.012,461.6,461.978,462.02,432.939,962.396,520341,37047.9,1
532177,0.012,461.6,461.978,462.02,432.939,962.396,520341,75811.7,1
487716,0.009,461.6,461.978,462.02,432.939,962.396,520341,71567.6,1
0,0.005,461.6,461.978,462.02,432.939,962.396,520341,0,1
582024,0.005,461.6,461.978,462.02,432.939,962.396,520341,137321,1
499597,0.002,461.6,461.978,462.02,432.939,962.396,520341,181022,1
0.998,0.002,461.6,461.978,462.02,432.939,962.396,520341,0,1
460249,0.3,461.6,461.978,462.02,432.939,962.396,504178,2051.6,1
510478,0.185,326.229,326.501,326.604,305.989,943.456,509562,3251.92,1
531965,0.159,326.229,326.501,326.604,305.989,943.456,509562,3719.94,1
520653,0.133,326.229,326.501,326.604,305.989,943.456,509562,5047.53,1
516136,0.066,326.229,326.501,326.604,305.989,943.456,509562,8829.65,1
582852,0.054,326.229,326.501,326.604,305.989,943.456,509562,12205.6,1
459274,0.029,326.229,326.501,326.604,305.989,943.456,509562,21078.5,1
389760,0.016,326.229,326.501,326.604,305.989,943.456,509562,37853.1,1
579635,0.012,326.229,326.501,326.604,305.989,943.456,509562,44806.7,1
506233,0.012,326.229,326.501,326.604,305.989,943.456,509562,56993,1
390740,0.012,326.229,326.501,326.604,305.989,943.456,509562,30614,1
662708,0.009,326.229,326.501,326.604,305.989,943.456,509562,194027,1
469917,0.005,326.229,326.501,326.604,305.989,943.456,509562,61240.1,1
667623,0.005,326.229,326.501,326.604,305.989,943.456,509562,118024,1
574566,0.002,326.229,326.501,326.604,305.989,943.456,509562,127612,1
341187,0.002,326.229,326.501,326.604,305.989,943.456,509562,186658,1
452473,0.3,326.229,326.501,326.604,305.989,943.456,499138,2161.38,1
545905,0.185,500.3,500.679,500.764,469.221,989.21,533283,3238.73,1
586786,0.159,500.3,500.679,500.764,469.221,989.21,533283,3855.21,1
526473,0.133,500.3,500.679,500.764,469.221,989.21,533283,4491.32,1
526795,0.066,500.3,500.679,500.764,469.221,989.21,533283,11978,1
511763,0.054,500.3,500.679,500.764,469.221,989.21,533283,11925.9,1
582299,0.029,500.3,500.679,500.764,469.221,989.21,533283,23772.8,1
473830,0.016,500.3,500.679,500.764,469.221,989.21,533283,38791.9,1
611985,0.012,500.3,500.679,500.764,469.221,989.21,533283,59108.6,1
601577,0.012,500.3,500.679,500.764,469.221,989.21,533283,53618.5,1
535982,0.012,500.3,500.679,500.764,469.221,989.21,533283,36917.4,1
705392,0.009,500.3,500.679,500.764,469.221,989.21,533283,139432,1
497009,0.005,500.3,500.679,500.764,469.221,989.21,533283,83928.8,1
514077,0.005,500.3,500.679,500.764,469.221,989.21,533283,114032,1
561420,0.002,500.3,500.679,500.764,469.221,989.21,533283,116336,1
872922,0.002,500.3,500.679,500.764,469.221,989.21,533283,268264,1
458234,0.3,500.3,500.679,500.764,469.221,989.21,521217,1956.01,1
566653,0.185,214.815,215.014,215.06,201.515,1022.91,552665,3792.45,1
547322,0.159,214.815,215.014,215.06,201.515,1022.91,552665,3939.99,1
525991,0.133,214.815,215.014,215.06,201.515,1022.91,552665,3943.55,1
588881,0.066,214.815,215.014,215.06,201.515,1022.91,552665,7960.31,1
554373,0.054,214.815,215.014,215.06,201.515,1022.91,552665,9565.91,1
508922,0.029,214.815,215.014,215.06,201.515,1022.91,552665,19294.8,1
564682,0.016,214.815,215.014,215.06,201.515,1022.91,552665,53922.4,1
534378,0.012,214.815,215.014,215.06,201.515,1022.91,552665,41895,1
571908,0.012,214.815,215.014,215.06,201.515,1022.91,552665,80868.7,1
581305,0.012,214.815,215.014,215.06,201.515,1022.91,552665,49262.4,1
796758,0.009,214.815,215.014,215.06,201.515,1022.91,552665,62750,1
653158,0.005,214.815,215.014,215.06,201.515,1022.91,552665,48046,1
649049,0.005,214.815,215.014,215.06,201.515,1022.91,552665,84225.9,1
562761,0.002,214.815,215.014,215.06,201.515,1022.91,552665,195036,1
498852,0.002,214.815,215.014,215.06,201.515,1022.91,552665,588077,1
460016,0.3,214.815,215.014,215.06,201.515,1022.91,530544,2255.69,1
503361,0.185,458.82,459.22,459.269,430.339,979.916,529206,3365.71,1
541136,0.159,458.82,459.22,459.269,430.339,979.916,529206,4006.34,1
557047,0.133,458.82,459.22,459.269,430.339,979.916,529206,4283.58,1
591948,0.066,458.82,459.22,459.269,430.339,979.916,529206,8767.16,1
551222,0.054,458.82,459.22,459.269,430.339,979.916,529206,17557.9,1
544086,0.029,458.82,459.22,459.269,430.339,979.916,529206,26917.9,1
717440,0.016,458.82,459.22,459.269,430.339,979.916,529206,28309.8,1
629350,0.012,458.82,459.22,459.269,430.339,979.916,529206,33986.1,1
706966,0.012,458.82,459.22,459.269,430.339,979.916,529206,77465.1,1
229609,0.012,458.82,459.22,459.269,430.339,979.916,529206,49440.8,1
473833,0.009,458.82,459.22,459.269,430.339,979.916,529206,99584.8,1
495663,0.005,458.82,459.22,459.269,430.339,979.916,529206,118259,1
275826,0.005,458.82,459.22,459.269,430.339,979.916,529206,73482.5,1
4.66293e-310,0.002,458.82,459.22,459.269,430.339,979.916,529206,0,1
524099,0.002,458.82,459.22,459.269,430.339,979.916,529206,137831,1
461987,0.3,458.82,459.22,459.269,430.339,979.916,515395,1960.92,1
534654,0.185,348.617,348.966,349.028,327.01,1017.86,551127,3204.37,1
546181,0.159,348.617,348.966,349.028,327.01,1017.86,551127,3892.52,1
657617,0.133,348.617,348.966,349.028,327.01,1017.86,551127,6057.67,1
648479,0.066,348.617,348.966,349.028,327.01,1017.86,551127,9229.13,1
482164,0.054,348.617,348.966,349.028,327.01,1017.86,551127,13071.8,1
415831,0.029,348.617,348.966,349.028,327.01,1017.86,551127,23700.1,1
615189,0.016,348.617,348.966,349.028,327.01,1017.86,551127,25451.2,1
401700,0.012,348.617,348.966,349.028,327.01,1017.86,551127,52947.3,1
553035,0.012,348.617,348.966,349.028,327.01,1017.86,551127,36360.1,1
469601,0.012,348.617,348.966,349.028,327.01,1017.86,551127,82748,1
209399,0.009,348.617,348.966,349.028,327.01,1017.86,551127,187438,1
357402,0.005,348.617,348.966,349.028,327.01,1017.86,551127,57284.1,1
986902,0.005,348.617,348.966,349.028,327.01,1017.86,551127,500638,1
952698,0.002,348.617,348.966,349.028,327.01,1017.86,551127,233253,1
937693,0.002,348.617,348.966,349.028,327.01,1017.86,551127,202858,1
448645,0.3,348.617,348.966,349.028,327.01,1017.86,525486,2078.52,1
483847,0.185,213.225,213.534,213.556,200.067,968.333,523707,3303.33,1
591312,0.159,213.225,213.534,213.556,200.067,968.333,523707,4528.72,1
523827,0.133,213.225,213.534,213.556,200.067,968.333,523707,4528.48,1
525107,0.066,213.225,213.534,213.556,200.067,968.333,523707,8859.47,1
507059,0.054,213.225,213.534,213.556,200.067,968.333,523707,8419.9,1
630424,0.029,213.225,213.534,213.556,200.067,968.333,523707,15491.4,1
445193,0.016,213.225,213.534,213.556,200.067,968.333,523707,37314.6,1
547127,0.012,213.225,213.534,213.556,200.067,968.333,523707,63399.9,1
433200,0.012,213.225,213.534,213.556,200.067,968.333,523707,58619.9,1
377831,0.012,213.225,213.534,213.556,200.067,968.333,523707,46456.2,1
553112,0.009,213.225,213.534,213.556,200.067,968.333,523707,85657.1,1
606414,0.005,213.225,213.534,213.556,200.067,968.333,523707,111326,1
596652,0.005,213.225,213.534,213.556,200.067,968.333,523707,185339,1
479773,0.002,213.225,213.534,213.556,200.067,968.333,523707,89887.6,1
4.66293e-310,0.002,213.225,213.534,213.556,200.067,968.333,523707,0,1
470400,0.3,213.225,213.534,213.556,200.067,968.333,509415,2088.71,1
539000,0.185,520.737,521.18,521.209,488.418,982.408,530218,3542.33,1
584703,0.159,520.737,521.18,521.209,488.418,982.408,530218,4072.92,1
497900,0.133,520.737,521.18,521.209,488.418,982.408,530218,5382.78,1
536126,0.066,520.737,521.18,521.209,488.418,982.408,530218,9977.29,1
518721,0.054,520.737,521.18,521.209,488.418,982.408,530218,10787.7,1
577023,0.029,520.737,521.18,521.209,488.418,982.408,530218,20882.8,1
504372,0.016,520.737,521.18,521.209,488.418,982.408,530218,31457.6,1
456171,0.012,520.737,521.18,521.209,488.418,982.408,530218,35894.6,1
568906,0.012,520.737,521.18,521.209,488.418,982.408,530218,57900,1
502829,0.012,520.737,521.18,521.209,488.418,982.408,530218,53883.1,1
512969,0.009,520.737,521.18,521.209,488.418,982.408,530218,59840.3,1
727709,0.005,520.737,521.18,521.209,488.418,982.408,530218,70485.6,1
377734,0.005,520.737,521.18,521.209,488.418,982.408,530218,121070,1
694553,0.002,520.737,521.18,521.209,488.418,982.408,530218,194356,1
607716,0.002,520.737,521.18,521.209,488.418,982.408,530218,218969,1
431378,0.3,520.737,521.18,521.209,488.418,982.408,507016,2129.12,1
478454,0.185,522.929,523.24,523.312,490.42,897.906,484890,3384.69,1
511349,0.159,522.929,523.24,523.312,490.42,897.906,484890,4557.87,1
515368,0.133,522.929,523.24,523.312,490.42,897.906,484890,5056.81,1
494072,0.066,522.929,523.24,523.312,490.42,897.906,484890,8319.37,1
554957,0.054,522.929,523.24,523.312,490.42,897.906,484890,12281.9,1
387857,0.029,522.929,523.24,523.312,490.42,897.906,484890,22813.6,1
529241,0.016,522.929,523.24,523.312,490.42,897.906,484890,25871,1
402045,0.012,522.929,523.24,523.312,490.42,897.906,484890,53707.7,1
575600,0.012,522.929,523.24,523.312,490.42,897.906,484890,41598.8,1
478798,0.012,522.929,523.24,523.312,490.42,897.906,484890,45465.3,1
435679,0.009,522.929,523.24,523.312,490.42,897.906,484890,64119.3,1
596121,0.005,522.929,523.24,523.312,490.42,897.906,484890,277463,1
329150,0.005,522.929,523.24,523.312,490.42,897.906,484890,72906.9,1
567353,0.002,522.929,523.24,523.312,490.42,897.906,484890,277078,1
103030,0.002,522.929,523.24,523.312,490.42,897.906,484890,275308,1
432540,0.3,522.929,523.24,523.312,490.42,897.906,475496,1972.9,1
508221,0.185,294.5,294.804,294.821,276.272,982.101,530842,3304.63,1
563333,0.159,294.5,294.804,294.821,276.272,982.101,530842,3858.79,1
526037,0.133,294.5,294.804,294.821,276.272,982.101,530842,4516.07,1
548830,0.066,294.5,294.804,294.821,276.272,982.101,530842,10513.6,1
542002,0.054,294.5,294.804,294.821,276.272,982.101,530842,10169.6,1
601143,0.029,294.5,294.804,294.821,276.272,982.101,530842,15763.8,1
633405,0.016,294.5,294.804,294.821,276.272,982.101,530842,41297.7,1
550220,0.012,294.5,294.804,294.821,276.272,982.101,530842,38238.2,1
466684,0.012,294.5,294.804,294.821,276.272,982.101,530842,37916.7,1
453925,0.012,294.5,294.804,294.821,276.272,982.101,530842,26061.5,1
675927,0.009,294.5,294.804,294.821,276.272,982.101,530842,49952.5,1
401508,0.005,294.5,294.804,294.821,276.272,982.101,530842,95337.2,1
557924,0.005,294.5,294.804,294.821,276.272,982.101,530842,84702.1,1
436779,0.002,294.5,294.804,294.821,276.272,982.101,530842,143354,1
149629,0.002,294.5,294.804,294.821,276.272,982.101,530842,147509,1
455160,0.3,294.5,294.804,294.821,276.272,982.101,512561,2015.65,1
522572,0.185,320.87,321.128,321.159,300.946,948.277,512820,3328.3,1
492799,0.159,320.87,321.128,321.159,300.946,948.277,512820,3612.59,1
584662,0.133,320.87,321.128,321.159,300.946,948.277,512820,5591.11,1
517898,0.066,320.87,321.128,321.159,300.946,948.277,512820,10535,1
530950,0.054,320.87,321.128,321.159,300.946,948.277,512820,12874.4,1
466535,0.029,320.87,321.128,321.159,300.946,948.277,512820,37372.8,1
548326,0.016,320.87,321.128,321.159,300.946,948.277,512820,48279.9,1
361833,0.012,320.87,321.128,321.159,300.946,948.277,512820,81661.3,1
421151,0.012,320.87,321.128,321.159,300.946,948.277,512820,34748.4,1
653084,0.012,320.87,321.128,321.159,300.946,948.277,512820,98641.4,1
415186,0.009,320.87,321.128,321.159,300.946,948.277,512820,67496.4,1
530886,0.005,320.87,321.128,321.159,300.946,948.277,512820,126755,1
475578,0.005,320.87,321.128,321.159,300.946,948.277,512820,62735.8,1
428908,0.002,320.87,321.128,321.159,300.946,948.277,512820,258357,1
623227,0.002,320.87,321.128,321.159,300.946,948.277,512820,38111.2,1
492944,0.3,320.87,321.128,321.159,300.946,948.277,511413,2195.16,1
548851,0.185,576.521,576.989,577.029,540.709,959.627,517337,3251.47,1
510119,0.159,576.521,576.989,577.029,540.709,959.627,517337,4127.65,1
599136,0.133,576.521,576.989,577.029,540.709,959.627,517337,4986.81,1
481283,0.066,576.521,576.989,577.029,540.709,959.627,517337,10761.8,1
409539,0.054,576.521,576.989,577.029,540.709,959.627,517337,10522.1,1
452528,0.029,576.521,576.989,577.029,540.709,959.627,517337,18316.1,1
507155,0.016,576.521,576.989,577.029,540.709,959.627,517337,37280.5,1
557438,0.012,576.521,576.989,577.029,540.709,959.627,517337,47611.4,1
465219,0.012,576.521,576.989,577.029,540.709,959.627,517337,53932.2,1
671809,0.012,576.521,576.989,577.029,540.709,959.627,517337,93153,1
652763,0.009,576.521,576.989,577.029,540.709,959.627,517337,40107.3,1
661966,0.005,576.521,576.989,577.029,540.709,959.627,517337,75756.9,1
345565,0.005,576.521,576.989,577.029,540.709,959.627,517337,124425,1
946524,0.002,576.521,576.989,577.029,540.709,959.627,517337,227091,1
416311,0.002,576.521,576.989,577.029,540.709,959.627,517337,552053,1
454151,0.3,576.521,576.989,577.029,540.709,959.627,504271,1895.21,1
558716,0.185,219.911,220.15,220.211,206.311,969.633,525642,3742.35,1
552660,0.159,219.911,220.15,220.211,206.311,969.633,525642,4339.28,1
489183,0.133,219.911,220.15,220.211,206.311,969.633,525642,5333.46,1
498527,0.066,219.911,220.15,220.211,206.311,969.633,525642,9563.88,1
571689,0.054,219.911,220.15,220.211,206.311,969.633,525642,10746.2,1
501354,0.029,219.911,220.15,220.211,206.311,969.633,525642,21178.8,1
607782,0.016,219.911,220.15,220.211,206.311,969.633,525642,51017.8,1
436839,0.012,219.911,220.15,220.211,206.311,969.633,525642,43101.9,1
392228,0.012,219.911,220.15,220.211,206.311,969.633,525642,42456.4,1
477708,0.012,219.911,220.15,220.211,206.311,969.633,525642,48498.7,1
645769,0.009,219.911,220.15,220.211,206.311,969.633,525642,80201.4,1
501139,0.005,219.911,220.15,220.211,206.311,969.633,525642,57459.3,1
580345,0.005,219.911,220.15,220.211,206.311,969.633,525642,173851,1
801318,0.002,219.911,220.15,220.211,206.311,969.633,525642,124037,1
242353,0.002,219.911,220.15,220.211,206.311,969.633,525642,53159.4,1
453710,0.3,219.911,220.15,220.211,206.311,969.633,507821,2220.39,1
547705,0.185,343.731,344.109,344.159,322.443,991.295,535282,3088.48,1
532657,0.159,343.731,344.109,344.159,322.443,991.295,535282,3319.84,1
534045,0.133,343.731,344.109,344.159,322.443,991.295,535282,4394.25,1
563293,0.066,343.731,344.109,344.159,322.443,991.295,535282,8876.51,1
565698,0.054,343.731,344.109,344.159,322.443,991.295,535282,10724.2,1
595545,0.029,343.731,344.109,344.159,322.443,991.295,535282,24999,1
459435,0.016,343.731,344.109,344.159,322.443,991.295,535282,37372.1,1
347509,0.012,343.731,344.109,344.159,322.443,991.295,535282,59073,1
607053,0.012,343.731,344.109,344.159,322.443,991.295,535282,74046.6,1
516141,0.012,343.731,344.109,344.159,322.443,991.295,535282,27399.6,1
425666,0.009,343.731,344.109,344.159,322.443,991.295,535282,53930.2,1
412808,0.005,343.731,344.109,344.159,322.443,991.295,535282,67273.7,1
713565,0.005,343.731,344.109,344.159,322.443,991.295,535282,83053.3,1
4.67956e-310,0.002,343.731,344.109,344.159,322.443,991.295,535282,0,1
685724,0.002,343.731,344.109,344.159,322.443,991.295,535282,299279,1
454980,0.3,343.731,344.109,344.159,322.443,991.295,514425,1902.64,1
538733,0.185,506.143,506.546,506.575,474.715,919.284,495645,3773.01,1
480692,0.159,506.143,506.546,506.575,474.715,919.284,495645,3442.66,1
512676,0.133,506.143,506.546,506.575,474.715,919.284,495645,5554.43,1
494845,0.066,506.143,506.546,506.575,474.715,919.284,495645,9825.61,1
530857,0.054,506.143,506.546,506.575,474.715,919.284,495645,9835.24,1
403522,0.029,506.143,506.546,506.575,474.715,919.284,495645,17170.4,1
479789,0.016,506.143,506.546,506.575,474.715,919.284,495645,35866,1
495539,0.012,506.143,506.546,506.575,474.715,919.284,495645,45217.7,1
830714,0.012,506.143,506.546,506.575,474.715,919.284,495645,67914.7,1
433955,0.012,506.143,506.546,506.575,474.715,919.284,495645,38639.2,1
393681,0.009,506.143,506.546,506.575,474.715,919.284,495645,47409.8,1
294654,0.005,506.143,506.546,506.575,474.715,919.284,495645,136532,1
747575,0.005,506.143,506.546,506.575,474.715,919.284,495645,163120,1
483364,0.002,506.143,506.546,506.575,474.715,919.284,495645,131613,1
697750,0.002,506.143,506.546,506.575,474.715,919.284,495645,212149,1
472688,0.3,506.143,506.546,506.575,474.715,919.284,493750,2075.66,1
573619,0.185,273.36,273.632,273.662,256.429,988.902,532599,3494.54,1
536548,0.159,273.36,273.632,273.662,256.429,988.902,532599,3918.78,1
503990,0.133,273.36,273.632,273.662,256.429,988.902,532599,4331.74,1
556763,0.066,273.36,273.632,273.662,256.429,988.902,532599,7982.84,1
525303,0.054,273.36,273.632,273.662,256.429,988.902,532599,10135.5,1
492986,0.029,273.36,273.632,273.662,256.429,988.902,532599,20969.1,1
439580,0.016,273.36,273.632,273.662,256.429,988.902,532599,44789.3,1
655313,0.012,273.36,273.632,273.662,256.429,988.902,532599,55632,1
584192,0.012,273.36,273.632,273.662,256.429,988.902,532599,48494.9,1
525263,0.012,273.36,273.632,273.662,256.429,988.902,532599,57925.3,1
394961,0.009,273.36,273.632,273.662,256.429,988.902,532599,48731.4,1
517000,0.005,273.36,273.632,273.662,256.429,988.902,532599,66111.9,1
713547,0.005,273.36,273.632,273.662,256.429,988.902,532599,86258.4,1
991084,0.002,273.36,273.632,273.662,256.429,988.902,532599,298436,1
308936,0.002,273.36,273.632,273.662,256.429,988.902,532599,254628,1
458112,0.3,273.36,273.632,273.662,256.429,988.902,517281,2409.39,1
545926,0.185,136.854,137.112,137.144,128.439,972.545,526650,3352.65,1
541777,0.159,136.854,137.112,137.144,128.439,972.545,526650,3588.68,1
483006,0.133,136.854,137.112,137.144,128.439,972.545,526650,5808.7,1
554188,0.066,136.854,137.112,137.144,128.439,972.545,526650,10107.8,1
476673,0.054,136.854,137.112,137.144,128.439,972.545,526650,11107.4,1
528329,0.029,136.854,137.112,137.144,128.439,972.545,526650,14804.1,1
446931,0.016,136.854,137.112,137.144,128.439,972.545,526650,29787.8,1
706350,0.012,136.854,137.112,137.144,128.439,972.545,526650,61700.9,1
525407,0.012,136.854,137.112,137.144,128.439,972.545,526650,42772.7,1
472375,0.012,136.854,137.112,137.144,128.439,972.545,526650,66546.2,1
753485,0.009,136.854,137.112,137.144,128.439,972.545,526650,72302.5,1
